###ÄNSI;;;;;;;;;;;;x
EVTDESC_LT_20010.2;I received a letter from someone in [book_province.GetName], in the [book_province_realm.GetFullBaseName], claiming that he has in his possession a copy of [Root.GetBookThemeWithArticle] by the famous [Root.GetAuthorTitle] [Root.GetAuthorName]. But that work was unknown until now!;J'ai reçu une lettre de quelqu'un en [book_province.GetName], province [book_province_realm.Get_only_du_RealmFull][book_province_realm.GetFullBaseName], affirmant avoir en sa possession une copie de [Root.GetBookThemeWithArticle] du célèbre [Root.GetAuthorTitle] [Root.GetAuthorName] .;Ich habe einen Brief von jemandem aus [book_province.GetName], in [book_province_realm.GetFullBaseName], erhalten, der behauptet, dass er eine Kopie von einem [Root.GetBookTheme] des/der berühmten en [Root.GetAuthorTitle] [Root.GetAuthorName] hat, dieses Werk bisher aber unbekannt war!;;He recibido una carta de alguien de [book_province.GetName], en el [book_province_realm.GetFullBaseName], afirmando poseer un ejemplar de [Root.GetBookThemeWithArticle] del célebre [Root.GetAuthorTitle] [Root.GetAuthorName]. ¡Pero se trata de una obra desconocida hasta ahora!;;;;;;;;x
EVTOPTA_LT_20010;I shall ask [possible_emissary1.GetFirstName] to go and try to acquire the book!;Je vais demander à [possible_emissary1.GetFirstName] d'y aller et d'essayer de mettre la main sur le livre !;Ich werde [possible_emissary1.GetFirstName]darum bitten, das Buch zu erwerben!;;¡Le pediré a [possible_emissary1.GetFirstName] que intente conseguirlo!;;;;;;;;x
EVTOPTA_LT_20010_TT;[possible_emissary1.GetFirstName] will be sent to [book_province.GetName].;[possible_emissary1.GetFirstName] sera envoyé[possible_emissary1.Get_E] en [book_province.GetName].;[possible_emissary1.GetFirstName] wird nach [book_province.GetName] entsandt.;;Se enviará a [possible_emissary1.GetFirstName] a [book_province.GetName].;;;;;;;;x
EVTOPTB_LT_20010;Or maybe [possible_emissary2.GetFirstName] should go instead.;Ou plutôt [possible_emissary2.GetFirstName] devrait s'en occuper.;Vielleicht sollte lieber [possible_emissary2.GetFirstName] gehen.;;O tal vez debería ir [possible_emissary2.GetFirstName].;;;;;;;;x
EVTOPTB_LT_20010_TT;[possible_emissary2.GetFirstName] will be sent to [book_province.GetName].;[possible_emissary2.GetFirstName] sera envoyé[possible_emissary2.Get_E] en [book_province.GetName].;[possible_emissary2.GetFirstName] wird nach [book_province.GetName] entsandt.;;Se enviará a [possible_emissary2.GetFirstName] a [book_province.GetName].;;;;;;;;x
EVTOPTC_LT_20010;It is interesting news, but right now I have more pressing matters to attend to.;C'est intéressant, mais j'ai des affaires plus pressantes à régler.;Interessante Neuigkeiten, aber ich habe dringendere Angelegenheiten zu erledigen.;;Son unas noticias interesantes, pero ahora mismo tengo asuntos más urgentes a los que atender.;;;;;;;;x
EVTOPTD_LT_20010;I actually do not care about missing books. The collection I have is enough.;Je ne me soucie guère des livres manquants. Les livres que j'ai sont suffisants.;Verlorene Bücher interessieren mich nicht. Meine Sammlung reicht aus.;;No me interesan libros perdidos. La colección que tengo es suficiente.;;;;;;;;x
EVTOPTD_LT_20010_TT;You will no longer be bothered with news about lost books.;Vous ne serez plus ennuyé par les nouvelles au sujet de livres perdus.;Ihr werdet nicht länger mit Nachrichten über verlorene Bücher belästigt.;;No se te volverá a molestar con libros desaparecidos.;;;;;;;;;x
EVT_TITLE_LT_20020;The Lost Book;Le livre perdu;Das verlorene Buch;;El libro perdido;;;;;;;;x
EVTDESC_LT_20020;My courtier [emissary.GetTitledNameWithNick] returned today with the sad news that [emissary.GetHeShe] could not obtain the [Root.GetBookTheme] by the famous [Root.GetAuthorTitle] [Root.GetAuthorName], and is even not sure it really exists. [emissary.GetFirstName] returned the gold that remained after the Journey expenses.;M[From.GetOnA] courtisan[From.Get_E], [emissary.Get_only_le_Title][emissary.GetTitledNameWithNick], est revenu[From.Get_E] aujourd'hui avec la triste nouvelle qu'[emissary.GetIlElle] n'a pas pu obtenir le [Root.GetBookTheme] du célèbre [Root.GetAuthorTitle] [Root.GetAuthorName] et n'est même pas sûr[From.Get_E] que le livre existe vraiment. [emissary.GetFirstName] a restitué la somme restante des frais de voyage.;Mein Höfling [emissary.GetTitledNameWithNick] kehrte heute mit der traurigen Nachricht zurück, dass [emissary.GetHeShe] das [Root.GetBookTheme] des/der berühmten en [Root.GetAuthorTitle] [Root.GetAuthorName] nicht erweben konnte und sich nicht einmal sicher ist, ob es wirklich existiert. [emissary.GetFirstName] gab das Geld zurück, das nach den Reisekosten noch übrig war.;;Mi emisari[emissary.GetOA] [emissary.GetTitledNameWithNick] ha vuelto hoy con las tristes noticias de que no consiguió el [Root.GetBookTheme] del célebre [Root.GetAuthorTitle] [Root.GetAuthorName] y ni siquiera sabe si existe de verdad. [emissary.GetFirstName] devolvió el dinero que quedaba tras los gastos del viaje.;;;;;;;;x
EVTOPTA_LT_20020;It is a pity.;C'est dommage.;Schade.;;Qué lástima;;;;;;;;x
EVT_TITLE_LT_20030;A Lost and Expensive Book;Un livre perdu et cher;Ein verlorenes und teures Buch;;Un libro perdido y caro;;;;;;;;x
EVTDESC_LT_20030;My Lord [Root.GetTitle]\n I [emissary.GetTitledNameWithNick], your humble servant, am still trying to obtain the [Root.GetBookTheme] by the famous [Root.GetAuthorTitle] [Root.GetAuthorName]. \n Unfortunately I have run out of funds. Were your grace to be so generous as to send me some extra coin, I am almost sure to be able to find and acquire the book you seek.;M[Root.GetOnA][Root.GetLordLady], \nMoi, [emissary.GetTitledNameWithNick], votre humble serviteur, essaie toujours d'obtenir le [Root.GetBookTheme] du célèbre [Root.GetAuthorTitle] [Root.GetAuthorName]. \nMalheureusement, je n'ai plus d'argent. Votre grâce serait-elle assez généreuse pour m'envoyer de l'argent supplémentaire ? Je suis presque sûr[emissary.Get_E] de pouvoir trouver et acquérir le livre que vous recherchez.;Mein[Root.GeteFemale] [Root.GetTitle],\nIch, [emissary.GetTitledNameWithNick], Euer bescheidener Diener, versuche noch immer das [Root.GetBookTheme] des/der berühmten en [Root.GetAuthorTitle] [Root.GetAuthorName] zu erwerben.\nBedauerlicherweise ist mir das Geld ausgegangen. Wenn Eure Hoheit so großzügig wäre, mir etwas mehr Geld zu schicken, wäre ich fast sicher, dass ich das Buch, das Ihr sucht, finden und erwerben kann.;;Mi [Root.GetLordLady] [Root.GetTitle]\n Yo, [emissary.GetTitledNameWithNick], vuestr[emissary.GetOA] humilde servidor[emissary.GetXA] sigo intentando conseguir el [Root.GetBookTheme] del célebre [Root.GetAuthorTitle] [Root.GetAuthorName]. \nPor desgracia, me he quedado sin fondos. Si Su Ilustrísima fuera tan generos[Root.GetOA] de enviarme unos dineros extras, estoy segur[emissary.GetOA] de encontrar y adquirir el libro que buscáis.;;;;;;;;x
EVTOPTA_LT_20030;I will send the gold. It will be worth it!;Je vais envoyer de l'argent. Cela en vaut la peine !;Ich schicke das das Geld. Es ist es wert!;;Enviaré los dineros, ¡valdrá la pena!;;;;;;;;x
EVTOPTB_LT_20030;No, it is too expensive. Let [emissary.GetHerHim] return empty handed.;Non, c'est trop cher. Laissons-[emissary.GetLeLa] revenir les mains vides.;Nein, es ist zu teuer. Lasst [emissary.Getihnsie] mit leeren Händen zurückkehren.;;No, es demasiado caro. Que vuelva con las manos vacías.;;;;;;;;x
EVT_TITLE_LT_20035;The Lost Book;Le livre perdu;Das verlorene Buch;;El libro perdido;;;;;;;;x
EVTDESC_LT_20035;I just got news that [emissary.GetTitledNameWithNick] is staying in the court of [emissary_current_host.GetTitledNameWithNick] spending my coin and with no intent of returning! And the [Root.GetBookTheme] by [Root.GetAuthorName] is nowhere to be found.;Je viens d'apprendre que [emissary.Get_only_le_Title][emissary.GetTitledNameWithNick] vit à la Cour [emissary_current_host.Get_only_du_Title][emissary_current_host.GetTitledNameWithNick] et dépense mon argent sans avoir l'intention de revenir ! Et le [Root.GetBookTheme] du célèbre [Root.GetAuthorName] est introuvable.;Ich habe die Nachricht erhalten, dass [emissary.GetTitledNameWithNick] am Hof von [emissary_current_host.GetTitledNameWithNick] verweilt und dort mein Geld ausgibt, ohne zurückkehren zu wollen! Schlimmer noch, das [Root.GetBookTheme] von [Root.GetAuthorName] ist nirgends aufzufinden.;;¡Me acabo de enterar de que [emissary.GetTitledNameWithNick] se ha alojado en la corte de [emissary_current_host.GetTitledNameWithNick] gastando mi dinero y sin intención de regresar! Y del [Root.GetBookTheme] de [Root.GetAuthorName], ni rastro.;;;;;;;;x
EVTOPTA_LT_20035;Oh no! I must be more careful choosing who to send next time.;Oh non ! Je dois faire plus attention en choisissant qui envoyer la prochaine fois.;Oh nein! Ich muss vorsichtiger dabei sein, wen ich das nächste Mal schicke.;;¡Oh, no! La próxima vez tendré más cuidado eligiendo a quién mando.;;;;;;;;x
EVTOPTB_LT_20035;Maybe somebody will take care of the traitor?;Peut-être que quelqu'un devrait se charger [emissary.GetDuDela] traîtr[emissary.GetEEsse] ?;Vielleicht kümmert sich jemand um diesen Verräter?;;¿Puede alguien ocuparse de es[emissary.GetEA] traidor[emissary.GetXA]?;;;;;;;;x
EVTOPTB_LT_20035_TT;You try to have [emissary.GetTitledNameWithNick] assassinated;Vous essayez de faire assassiner [emissary.Get_only_le_Title][emissary.GetTitledNameWithNick].;Ihr versucht [emissary.GetTitledNameWithNick] umbringen zu lassen.;;Intentas hacer asesinar a [emissary.GetTitledNameWithNick];;;;;;;;x
EVT_TITLE_LT_20036;The Lost Book;Le livre perdu;Das verlorene Buch;;El libro perdido;;;;;;;;x
EVTDESC_LT_20036_DEAD;The traitor [emissary.GetTitledNameWithNick] is no longer alive. And nobody will be able to trace [emissary.GetHerHis] death to me.;[emissary.GetLeLa] traîtr[emissary.GetEEsse] se nommant [emissary.GetTitledNameWithNick] n'est plus de ce monde. Et personne ne pourra relier sa mort à moi.;[emissary.GetDerDie] Verräter[emissary.GetinFemale] [emissary.GetTitledNameWithNick] lebt nicht mehr und niemand wird in der Lage sein, [emissary.GetHerHis]en Tod bis zu mir zu verfolgen.;;[emissary.GetElLaCap] traidor[emissary.GetXA] de [emissary.GetTitledNameWithNick] ya no vive. Y nadie podrá seguir la pista de su muerte hasta mí.;;;;;;;;x
EVTDESC_LT_20036_ALIVE;Curses! The attempt on the life of the traitor [emissary.GetTitledNameWithNick] failed, and my involvement was discovered.;Malédictions ! La tentative d'assassinat [emissary.GetDuDela] traîtr[emissary.GetEEsse] se nommant [emissary.GetTitledNameWithNick] a échoué et mon implication a été découverte.;Verflucht! Der Versuchte Mord des Verräters [emissary.GetTitledNameWithNick] ist fehlgeschlagen und meine Beteiligung wurde aufgedeckt.;;¡Maldición! El intento de matar [emissary.GetAlAla] traidor[emissary.GetXA] de [emissary.GetTitledNameWithNick] ha fallado y se ha descubierto mi participación.;;;;;;;;x
EVTOPTA_LT_20036;Nobody betrays me and gets away with it.;Personne ne peut me trahir et en sortir indemne.;Niemand verrät mich und kommt damit durch.;;Nadie me traiciona y se sale con la suya.;;;;;;;;x
EVTOPTB_LT_20036;Maybe it was not such a good idea.;Peut-être que ce n'était pas une si bonne idée.;Vielleicht war es keine so gute Idee.;;Puede que no fuera tan buena idea.;;;;;;;;x
EVT_TITLE_LT_20040;The Lost Book!;Le livre perdu !;Das verlorene Buch;;¡El libro perdido!;;;;;;;;x
EVTDESC_LT_20040;[emissary.GetTitledNameWithNick] has returned with the [Root.GetBookTheme] that was supposedly written by [Root.GetAuthorName]! Maybe I should invite some learned scholars to discuss this precious finding? ;[emissary.Get_only_Le_Title][emissary.GetTitledNameWithNick] est revenu[emissary.Get_E] avec le [Root.GetBookTheme] dont on dit être de la plume du célèbre [Root.GetAuthorName] ! Peut-être devrais-je inviter des érudits à discuter de cette précieuse découverte ?;[emissary.GetTitledNameWithNick] ist mit dem [Root.GetBookTheme] zurückgekehrt, das angeblich von [Root.GetAuthorName] geschrieben wurde! Vielleicht sollte ich einige Gelehrte einladen, um dieses wertvolle Werk zu untersuchen?;;¡[emissary.GetTitledNameWithNick] ha regresado con el [Root.GetBookTheme] supuestamente escrito por [Root.GetAuthorName]! ¿Debo invitar a algunos eruditos a tratar sobre este valioso descubrimiento?;;;;;;;;x
EVTOPTA_LT_20040;I will read the book and see by myself.;Je vais lire le livre et voir par moi-même.;Ich lese das Buch selbst und schließe meine Rückschlüsse..;;Yo leeré el libro y lo veré en persona.;;;;;;;;x
EVTOPTB_LT_20040;Let us send letters and invite some scholars;*Envoyer des lettres d'invitation aux érudits*;Laden wir einige Gelehrte ein.;;Escribamos cartas e invitemos a algunos eruditos.;;;;;;;;x
EVTOPTC_LT_20040;Just announce the discovery and store the book in my library;*Juste annoncer la découverte et conserver le livre dans ma bibliothèque*;Verkündet die Entdeckung und bewahrt es in meiner Bibliothek auf.;;Solo anunciaré el descubrimiento y guardaré el libro en mi biblioteca;;;;;;;;x
EVTOPT_LT_20040_TT;You gain the [the_book.GetName] as an artifact.;Vous obtenez le [the_book.GetName] sous forme d'artefact.;Ihr erhaltet das [the_book.GetName] als Artefakt.;;Consigues el [the_book.GetName] como artefacto.;;;;;;;;x
EVT_TITLE_LT_20050;The Lost Book is a Fake!;Le livre perdu est un faux !;Das verlorene Buch ist eine Fläschung!;;¡El libro perdido es falso!;;;;;;;;x
EVTDESC_LT_20050;A scholar working in my library, [the_whistleblower.GetTitledNameWithNick] is saying that my precious [Root.GetBookTheme] that was supposedly written by [Root.GetAuthorName] is falsification!\n  I can imprison [the_whistleblower.GetHerHim], but on the other hand a courtier who speaks the truth might be a good person to have around me.;Un érudit travaillant dans ma bibliothèque, [the_whistleblower.Get_only_le_Title][the_whistleblower.GetTitledNameWithNick], dit que mon précieux [Root.GetBookTheme] écrit par [Root.GetAuthorName] est un faux !\nJe pourrais l'emprisonner, mais d'un autre côté, un courtisan qui dit la vérité pourrait s'avérer utile dans mon entourage.;Ein Gelehrter, der in meiner Bibliothek arbeitet, [the_whistleblower.GetTitledNameWithNick], berichtete, dass mein kostbares [Root.GetBookTheme], das angeblich von [Root.GetAuthorName] geschrieben wurde, eine Fälschung sei!\nIch kann [the_whistleblower.Getihnsie] einsperren lassen, aber andererseits kann ein Höfling, der die Wahrheit spricht, auch eine geeignete Person für meinen näheren Beraterstab sein.;;[the_whistleblower.GetTitledNameWithNick], un estudioso que trabaja en mi biblioteca, ¡dice que mi valioso [Root.GetBookTheme] supuestamente escrito por [Root.GetAuthorName] es una falsificación!\n Podría encerrar[the_whistleblower.GetLoLa], pero por otra parte, puede ser bueno tener en la corte a alguien que diga la verdad.;;;;;;;;x
EVTOPTA_LT_20050;How dare [the_whistleblower.GetSheHe]? Imprison that imbecile [the_whistleblower.GetManWoman]!;Comment ose-t-[the_whistleblower.GetIlElle] ? Emprisonnez c[the_whistleblower.GetEtEtte] imbécile !;Wie kann [the_whistleblower.GetSheHe] es wagen?  Sperrt [the_whistleblower.GetSheHe] in den Kerker!;;¿Cómo osa? ¡Encerrad a es[the_whistleblower.GetEA] imbécil!;;;;;;;;x
EVTOPTB_LT_20050;I will reward [the_whistleblower.GetHerHim] for speaking the truth!;Je vais [the_whistleblower.GetLeLa] récompenser pour avoir dit la vérité !;Ich belohne [the_whistleblower.Getihnsie] dafür die Warheit gesprochen zu haben!;;¡Le recompensaré por decir la verdad!;;;;;;;;x
EVT_TITLE_LT_20055;This book seems to be a forgery!;Ce livre semble être un faux !;Dieses Buch scheint eine Fälschung zu sein;;¡Este libro parece una falsificación!;;;;;;;;x
EVTDESC_LT_20055;After a careful reading of the [Root.GetBookTheme] that was supposedly written by [Root.GetAuthorName] I believe it is a forgery. Nevertheless, the contents of the book are actually not bad.;Après une lecture attentive du [Root.GetBookTheme] qui aurait été écrit par [Root.GetAuthorName], je pense que c'est un faux. Néanmoins, le contenu du livre n'est pas mauvais.;Nachsorgfältigen Lesen glaube ich, dass das [Root.GetBookTheme], das angeblich von [Root.GetAuthorName] geschrieben wurde, eine Fälschung ist. Trotzdem ist der Inhalt des Buches eigentlich nicht schlecht.;;Tras una lectura cuidadosa del [Root.GetBookTheme] supuestamente escrito por [Root.GetAuthorName], creo que es una falsificación. Sin embargo, el contenido del libro no está mal.;;;;;;;;x
EVTOPTA_LT_20055;I actually learned something from the book.;J'ai réellement appris quelque chose du livre.;Ich habe tatsächlich etwas aus dem Buch gelernt.;;De hecho, he aprendido algo leyéndolo.;;;;;;;;x
EVTOPTB_LT_20055;Burn the damned book!;Brûlez ce maudit livre !;Verbrennt das dumme Buch!;;¡Quemad ese maldito libro!;;;;;;;;x
EVT_TITLE_LT_20060;The Lost Book;Le livre perdu;Das verlorene Buch;;El libro perdido;;;;;;;;x
EVTDESC_LT_20060_real_book;Many scholars accepted my invitation and gathered for several days discussing not only the book by [Root.GetAuthorName], but also other ancient knowledge. The book was considered as a lost masterpiece and my court is famous now as a center of culture, scholarly debate and knowledge.;De nombreux érudits ont accepté mon invitation et se sont réunis pendant plusieurs jours pour discuter non seulement du livre de [Root.GetAuthorName], mais aussi d'autres connaissances anciennes. Le livre était considéré comme un chef-d'œuvre perdu et ma cour est désormais réputée pour son centre de culture, de débat et de savoir.;Viele Gelehrte nahmen meine Einladung an und versammelten sich mehrere Tage lang, um nicht nur das Buch von [Root.GetAuthorName] zu diskutieren, sondern auch andere alte Werke. Das Buch galt als verlorenes Meisterwerk und mein Hof ist nun als Kultur- und Wissenszentrum berühmt.;;Muchos eruditos aceptaron la invitación y se reunieron durante muchos días no solo para discutir el libro de [Root.GetAuthorName], sino también otros conocimientos antiguos. El libro se consideró una obra maestra y ahora mi corte es famosa como centro de cultura, debate erudito y conocimientos.;;;;;;;;x
EVTDESC_LT_20060_fake_book;Many scholars accepted my invitation and gathered for several days discussing not only the book by [Root.GetAuthorName], but also other ancient knowledge. Unfortunately, after much discussion, the book was considered as a forgery, but my court is famous now as a center for scholarly debate, culture and knowledge.;De nombreux érudits ont accepté mon invitation et se sont réunis pendant plusieurs jours pour discuter non seulement du livre de [Root.GetAuthorName], mais aussi d'autres connaissances anciennes. Malheureusement, après de nombreuses discussions, le livre est considéré comme un faux. Néanmoins, ma cour est désormais réputée pour son centre de débats, de culture et de savoir.;Viele Gelehrte nahmen meine Einladung an und versammelten sich mehrere Tage lang, um nicht nur das Buch von [Root.GetAuthorName] zu diskutieren, sondern auch andere alte Werke. Leider wurde das Buch nach langer Diskussion als Fälschung bestätigt, aber trotzdem ist mein Hofe heute als Zentrum für wissenschaftliche Debatten, Kultur und Wissen bekannt.;;Muchos eruditos aceptaron la invitación y se reunieron durante muchos días no solo para discutir el libro de [Root.GetAuthorName], sino también otros conocimientos antiguos. Por desgracia, se consideró que el libro era una falsificación, pero ahora mi corte es famosa como centro de cultura, debate erudito y conocimientos.;;;;;;;;x
EVTOPTA_LT_20060_real_book;A center for culture. That sounds good.;Un centre de culture. Cela semble bien.;Ein Kulturzentrum!? Das Klingt gut.;;Un centro de cultura. Suena bien.;;;;;;;;x
EVTOPTA_LT_20060_fake_book;Good. And maybe next time I will actually obtain a masterpiece.;Bien. Et peut-être que la prochaine fois, j'obtiendrai vraiment un chef-d'œuvre.;Gut.Vielleicht bekomme ich beim nächsten Mal tatsächlich ein Meisterwerk.;;Bien. Puede que la próxima vez consiga una obra maestra de verdad.;;;;;;;;x
CHRONICLE_FOUND_REAL_BOOK;A book containing the lost [Root.GetBookTheme] by the famous [Root.GetAuthorTitle] [Root.GetAuthorName] was acquired and on this date a great meeting of scholars confirmed its authenticity. In those times, [wonder_province.GetName] was known as a place of culture, visited by scholars from afar. ;Un livre contenant le [Root.GetBookTheme] perdu du célèbre [Root.GetAuthorTitle] [Root.GetAuthorName] a été acquis et un grand rassemblement d'érudits a confirmé son authenticité. À cette époque, nous considérions [wonder_province.GetName] comme un lieu de culture où se rendaient des érudits venus de loin.;Ein verloren geglaubtes [Root.GetBookTheme] des/der berühmten en [Root.GetAuthorTitle] [Root.GetAuthorName] wurde heute von einer großen Delegation an Gelehrten als echt anerkannt. [wonder_province.GetName] ist nun als Kulturort bekannt, der von Gelehrten aus aller Ferne besucht wird.;;Se consiguió un libro que contenía el [Root.GetBookTheme] perdido del célebre [Root.GetAuthorTitle] [Root.GetAuthorName] y hoy los eruditos han confirmado su autenticidad. En esa época se conocía a [wonder_province.GetName] como un centro de cultura, visitado por eruditos que venían desde lejos.;;;;;;;;x
monk;Adept;Adept;Adept;;Adept;;;;;;;;x
EVTDESC94107;Much knowledge has been lost since the glory days of the Netherese Empire, but some of their engineering knowledge has been preserved in dusty, old tomes for posterity. You have spent several days studying a few of these, and your learning has improved.;;;;;;;;;;x
EVTDESC94018;History is a subject that has always fascinated you, and you have spent the last few tendays studying the campaigns of Gilgeam the Great. There are many lessons to be learned from his conquests in the east.;;;;;;;;;;x
EVTDESC_TOG_3402;As you are out hunting one afternoon, a bearded elder approaches, donning a simple traveler's cloak and a wide brimmed hat. He greets you with courtesy, requests a horn of mead, and then informs you that just yonder, a well lies forgotten, filled with gold. He wanders off, leaving you struck with the familiarity of his presence.;;;;;;;;;;x
EVTOPTA_TOG_3402;You inform your men that the wanderer was none other than [Root.Religion.GetHighGodName].;;;;;;;;;;x
odin_option_a;You urge your horse forth to seek the God's treasure with your fellow hunters in pursuit.;Vous partez à cheval à la recherche du trésor divin, avec vos compagnons chasseurs qui vous talonnent.;Ihr treibt Euer Pferd vorwärts, dem Schatz des Gottes entgegen, gefolgt von Euren treuen Jagdbegleitern.;;Montas tu caballo para buscar el tesoro del Dios liderando tu fiel equipo de cazadores.;;;;;;;;;x
EVTOPTB_TOG_3402;You ignore your mens' insistence that the stranger was [Root.Religion.GetHighGodName].;;;;;;;;;;x
odin_option_b;You carry on with your hunt.;Vous poursuivez la chasse.;Ihr setzt Eure Jagd fort.;;Continuas con la caza.;;;;;;;;;x
EVTOPTC_TOG_3402;You laugh at the notion that gods would care about mortals.;;;;;;;;;;x
odin_option_c;Afterall, what have they done for you?;Après tout, qu'ont-ils fait pour vous ?;Was haben sie schließlich schon für euch getan?;;Después de todo, ¿Qué han hecho por ti?;;;;;;;;;x
EVTDESC_SoA_561;The realm has benefitted from the vast network of contacts that [From.GetTitledName], your Gur [Root.GetMyChancellorName], has fostered abroad. Somehow [From.GetSheHe] always manages to keep up to date on new customs and the latest diplomatic developments.;;;;;;;;;x
EVTDESC_SoA_563;[From.GetTitledName], your [Root.GetMyTreasurerName], has several contacts among the Gur merchants, whose network supposedly stretches across the entirety of Faerûn, from the Sword Coast all the way to distant Shou Lung, and these contacts have been a great boon to the development of the realm's economy.;;;;;;;;;x
EVTDESC_SoA_565;Your [Root.GetMySpymasterName], [From.GetTitledName], seems to have friends and informants inside every Gur community in Faerûn. Messenger pigeons arrive at [From.GetHerHis] abode on a daily basis, often carrying vital intelligence from abroad about new weapons and tactics.;;;;;;;;;;x
EVTDESC94098;You have come into possession of a copy of the prophecies of Alaundo the Seer. Studying this historical work could provide insights that improve your learning.;;;;;;;;;;x
EVTDESC94099;At last, you have finished your studies of the prophecies of Alaundo. It took many nights of reading with only the light of a candle to keep you company, but you do not regret a second of it. Your learning has improved.;;;;;;;;;;x
EVTOPTB69060;Expose the courtier as not devout enough;;;;;;;;;;x
BLOODLINE_EASIER_VOWS_TOOLTIP;Both [From.GetFirstName] and [Root.GetFirstName] are relatives and belong to a §YBloodline§! with monastic traditions!;;;;;;;;;x
logistics_expert;Logistics Expert;;;;;;;;;x
master_of_flame;Master of Assault;;;;;;;;;x
sapper;Sapper;;;;;;;;;x
levy_coordinator;Coordinator;;;;;;;;;x
chinese_imperial_government;Celestial Empire;;;;;;;;;x
chinese_imperial_government_desc;Shou Imperialism, much like the ordinary Feudal government, revolves around vassals owing fealty to their liege. It is directed by Lao Chin-Mao's 'Book of Heaven', and promotes peaceful dialog over religious differences.;;;;;;;;;x
action_organize_raid_desc;Have your [GetMarshalName] gather men for a great raid, for plunder and glory! If you don't use these troops for raiding (and raiding isn't turned off in the Game Rules), they will get angry at you and take your gold instead.;Demander à votre [GetMarshalName] d'organiser un grand pillage. Butin et gloire sont au menu ! Si vous n'utilisez pas ces troupes pour vos pillages, elles perdront le moral et s'attaqueront à vous et à votre or.;Beauftragt Euren [GetMarshalName], Männer für einen großen Raubzug zu sammeln. Für Beute und Ruhm! Wenn Ihr diese Truppen nicht bei Raubzügen einsetzt, werden sie wütend auf Euch sein und Euer Gold stehlen.;;¡Que tu [GetMarshalName] reclute hombres para una gran incursión en busca de botín y gloria! Si no usas estas tropas una incursión, se enfadarán contigo y en su lugar se llevarán tu oro.;;;;;;;;;x
RULE_DYNASTY_TITLE_NAMES_ON_DESC;Many cultures name their titles after the ruling dynasty.;De nombreuses cultures nomment leurs titres selon la dynastie régnante.;Viele Kulturen benennen ihre Titel nach den herrschenden Dynastien.;;Muchas culturas dan nombre a sus títulos de acuerdo con la dinastía que las gobierne.;;;;;x
RULE_CULTURAL_TITLE_NAMES_ON_DESC;The names of titles may change depending on the ruling culture.;Les noms des titres peuvent changer en fonction de la culture du dirigeant.;Je nach Herrscherkultur kann sich die Titelbezeichnung ändern.;;"Los nombres de los títulos pueden cambiar dependiendo de la cultura predominante.";;;;;x
child_of_mithridates;Green Dragon Blood;;;;;;;;;;;;;x
child_of_mithridates_desc;This character resists poison to such a degree that people believe [GetSheHe] must be descended from a great green dragon.;;;;;;;;;;;;;x
EVTOPTV_TOG_501;My strong bonds to [GetPatronHighGodName].;Mes liens solides avec [GetPatronHighGodName].;Meine starken Bindungen zu [GetPatronHighGodName].;;Mis fuertes lazos con [GetPatronHighGodName].;;;;;;;;;x
EVTDESC94018_india;History is a subject that has always fascinated you, and you have spent the last few tendays studying the campaigns of Reinhar I of Dambrath. There are many lessons to be learned from his conquests.;L'histoire est un domaine qui vous a toujours fasciné, et vous avez passé les dernières semaines à étudier les campagnes d'Ashoka le Grand. Ses conquêtes sont riches de nombreux enseignements.;Schon immer war die Geschichte ein Fach, dem Euer besonderes Interesse galt, und so habt Ihr Euch in den letzten Wochen eingehend mit den Feldzügen Ashokas des Großen befasst. Das Studium seiner Eroberungen war höchst aufschlussreich.;;Siempre te ha fascinado la historia, y en las últimas semanas has pasado muchos ratos estudiando las campañas de Ashoka el Grande. Se puede aprender mucho de sus conquistas.;;;;;;;;;x
EVTDESC_94019;After many months studying the campaigns of Gilgeam the Great you have acquired many fascinating insights and gained new wisdom in military matters. You realize that the Art of War might be well worth studying.;Après des mois passés à étudier les campagnes d'Alexandre le Grand, vous avez acquis de nombreuses et fascinantes connaissances, ainsi qu'une nouvelle vision de la chose militaire. Vous pensez qu'il pourrait être bon de vous plonger dans l'étude de l'art de la guerre.;Nach mehreren Monaten des Studiums der Feldzüge Alexanders des Großen, durch das Ihr viele neue Erkenntnisse gewinnen konntet, hat sich Euer Verständnis für militärische Belange deutlich verbessert. Ihr erkennt, dass sich das Studium der Kriegskunst durchaus lohnen könnte.;;Después de muchos meses estudiando las campañas de Alejandro Magno, has aprendido muchas cosas sobre asuntos militares. Te parece que el Arte de la Guerra merece la pena estudiarla bien.;;;;;;;;;x
EVTDESC_94019_india;After spending many months studying the campaigns of Reinhar I of Dambrath you have gained some fascinating insights and acquired new wisdom in military matters. You realize that the Art of War might be well worth studying.;Après des mois passés à étudier les campagnes d'Ashoka le Grand, vous avez acquis de nombreuses et fascinantes connaissances, ainsi qu'une nouvelle vision de la chose militaire. Vous pensez qu'il pourrait être bon de vous plonger dans l'étude de l'art de la guerre.;Nach mehreren Monaten des Studiums der Feldzüge Ashokas des Großen, durch das Ihr viele neue Erkenntnisse gewinnen konntet, hat sich Euer Verständnis für militärische Belange deutlich verbessert. Ihr erkennt, dass sich das Studium der Kriegskunst durchaus lohnen könnte.;;Después de muchos meses estudiando las campañas de Ashoka el Grande, has aprendido muchas cosas sobre asuntos militares. Te parece que el Arte de la Guerra merece la pena estudiarla bien.;;;;;;;;;x
