#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
EVTOPTA_FRZAKH_11;Praised be Fate, and praised be her exalted servant!;;;;;;;;;;;x
create_grand_caliphate;Establish the Grand Caliphate;;;;;;;;;;;x
create_grand_caliphate_desc;Create a centralised religious and political authority for all the Qisma faithful, making your own religion the standard of orthodoxy.;;;;;;;;;;;x
chosen_myrkul;Chosen of Myrkul;;;;;;;;;;;x
chosen_myrkul_desc;Myrkul, Lord of Bones, inspires worship more through fear than true respect. His Chosen bears the duty to put that fear into the hearts of mortals, to bring more souls to the afterlife and more bodies to the ranks of the undead.;;;;;;;;;;;x
loyal;Loyal;;;;;;;;;;;x
loyal_desc;This character is known to be moved by a strong sense of loyalty to liege, family, and loved ones.;;;;;;;;;;;x
loyal_opinion;Loyal Opinion;;;;;;;;;;;x
opinion_of_loyal;Opinion of Loyal;;;;;;;;;;;x
angered_patron;Angered Patron;;;;;;;;;;;x
angered_patron_desc;This character has done something to offend the supernatural patron who grants their warlock powers.;;;;;;;;;;;x
angered_patron_opinion;Opinion from Warlock with Angered Patron;;;;;;;;;;;x
opinion_of_angered_patron;Opinion of Warlock with Angered Patron;;;;;;;;;;;x
obould_ascended;Obould Ascended;;;;;;;;;;;x
gov_pretender_chinese_empire;Shou Empire;;;;;;;;;;;x
gov_pretender_shou_empire;Shou Empire;;;;;;;;;;;x
gov_shou_bureaucracy;Shou Bureaucracy;;;;;;;;;;;x
launched_subjugation;Launched a subjugation war;;;;;;;;;;;x
available_because_smart;This option is available because you are smart;;;;;;;;;;;x
available_because_strong;This option is available because you are strong;;;;;;;;;;;x
opinion_sponsored_merchant_republic_good;Enfranchised The Merchants;;;;;;;;;;;x
opinion_sponsored_merchant_republic_bad;Empowered The Oligarchs;;;;;;;;;;;x
conv.70100.t;One of your subjects wishes to become a divine caster!;;;;;;;;;;;x
opinion_disallowed_divine_class_acquirement;Denied Divine Class;;;;;;;;;;;x
SPELL_IS_RESISTED_TOOLTIP;Spell is §Rresisted§!!;;;;;;;;;;;x
SPELL_IS_SUCCESSFUL_TOOLTIP;Spell is §Gsuccessful§!!;;;;;;;;;;;x
IS_KNOWN_UNDEAD_TOOLTIP;Is a known undead;;;;;;;;;;;x
abyssal_impaler;Abyssal view on §YImpaler§!;;;;;;;;;;;x
abyssal_lustful;Abyssal view on §YLustful§!;;;;;;;;;;;x
abyssal_gluttonous;Abyssal view on §YGluttonous§!;;;;;;;;;;;x
abyssal_greedy;Abyssal view on §YGreedy§!;;;;;;;;;;;x
abyssal_slothful;Abyssal view on §YSlothful§!;;;;;;;;;;;x
abyssal_wroth;Abyssal view on §YWroth§!;;;;;;;;;;;x
abyssal_envious;Abyssal view on §YEnvious§!;;;;;;;;;;;x
abyssal_proud;Abyssal view on §YProud§!;;;;;;;;;;;x
abyssal_cruel;Abyssal view on §YCruel§!;;;;;;;;;;;x
abyssal_deceitful;Abyssal view on §YDeceitful§!;;;;;;;;;;;x
abyssal_possessed;Abyssal view on §YPossessed§!;;;;;;;;;;;x
IS_IMMUNE_TO_CONVERSION;Is not allowed to change faith;;;;;;;;;;;x
CAN_CHANGE_FAITH;Is allowed to change faith;;;;;;;;;;;x
abdicates_to_new_ruler_tooltip;§Y[This.GetTitledName]§! abdicates [This.GetHerHis] titles to a new ruler.;;;;;;;;;;;x
EVTDESC_WOL_10210;[From.GetBestName] approaches you at court, clearly upset. [From.GetSheHeCap] has seen that the new tower now stretches higher than any temple in the realm. [From.GetSheHeCap] raises [From.GetHerHis] voice and nearly screams 'This is an affront to the gods! Your tower is an empty temple to your own vanity!'.;;;;;;;;;;;x
EVTOPTA_WOL_10210;Go back to your dusty tomes and scriptures.;Retournez à vos vieux livres.;Kehrt zurück zu Euren alten Schriften.;;Vuelve a los antiguos escritos.;;;;;;;;;x
opinion_adopted_my_child;Adopted My Child;;;;;;;;;;;x
opinion_accepted_anothers_child;Accepted Another's Child;;;;;;;;;;;x
RULE_WILD_MAGIC;§RFaerûn:§! Wild Magic Surges;;;;;;;;;;;x
RULE_WILD_MAGIC_ON;Surges of Wild Magic can happen in the right circumstances.;;;;;;;;;;;x
RULE_WILD_MAGIC_OFF;Surges of Wild Magic can never happen.;;;;;;;;;;;x
RULE_SPELLPLAGUE_EFFECTS;§RFaerûn:§! Spellplague Effects;;;;;;;;;;;x
RULE_OPTION_SP_MERCIFUL;Merciful;;;;;;;;;;;x
RULE_SP_MERCIFUL_DESC;The player's entire realm is protected from the harshest effects of the spellplague, though not all.;;;;;;;;;;;x
RULE_OPTION_SP_DEMESNE;Demesne;;;;;;;;;;;x
RULE_SP_DEMESNE_DESC;The player's demesne is protected from the harshest effects of the spellplague, though not all.;;;;;;;;;;;x
RULE_OPTION_SP_FULL;Harsh;;;;;;;;;;;x
RULE_SP_FULL_DESC;The player receives no special protections from the spellplague.;;;;;;;;;;;x
RULE_PLAGUELANDS_SPREAD;§RFaerûn:§! Plaguelands Spreading;;;;;;;;;;;x
OPTION_PLAGUELANDS_NORMAL;Wailing Years;;;;;;;;;;;x
PLAGUELANDS_NORMAL_DESC;Plaguelands will spread on their own only during the Wailing Years.;;;;;;;;;;;x
OPTION_PLAGUELANDS_ALWAYS;Always;;;;;;;;;;;x
PLAGUELANDS_ALWAYS_DESC;Plaguelands will always spread on their own until the Second Sundering;;;;;;;;;;;x
OPTION_PLAGUELANDS_NEVER;Never;;;;;;;;;;;x
PLAGUELANDS_NEVER_DESC;Plaguelands will never spread on their own.;;;;;;;;;;;x
RULE_RITUAL_OF_THE_BORDER;§RFaerûn:§! Ritual of the Border;;;;;;;;;;;x
RULE_RITUAL_OF_THE_BORDER_ON;Azure religion has access to the Ritual of the Border decision, which can spread plaguelands.;;;;;;;;;;;x
RULE_RITUAL_OF_THE_BORDER_OFF;Azure religion does not have access to the Ritual of the Border decision, which can spread plaguelands.;;;;;;;;;;;x
RULE_XXIPHU;§RFaerûn:§! Xxiphu;;;;;;;;;;;x
RULE_XXIPHU_ON;Events related to the abolethic city of Xxiphu are enabled.;;;;;;;;;;;x
RULE_XXIPHU_OFF;Events related to Xxiphu are disabled.;;;;;;;;;;;x
spellscar;Spellscar;;;;;;;;;;;x
spellscar_desc;This character has been marked by the spellplague, and it manifests as a ghostly blue scar on their body that grants them magical powers. Being marked in such a way carries a stigma among many, however.;;;;;;;;;;;x
flooded_mod;Flooded;;;;;;;;;;;x
flooded_mod_desc;This area has been flooded, either dragged under the sea or covered in rising waters.;;;;;;;;;;;x
flooded_mod_nerf;Flooded;;;;;;;;;;;x
flooded_mod_nerf_desc;This area has been flooded, either dragged under the sea or covered in rising waters.;;;;;;;;;;;x
flooded_combat;Difficult battles for non-aquatic cultures;;;;;;;;;;;x
earthmote;Earthmote;;;;;;;;;;;x
earthmote_desc;A portion of the land of this region has risen into the air, creating a floating island above the landscape.;;;;;;;;;;;x
MONSTER_HOST;Monstrous Host;;;;;;;;;;;x
FAEGODSVECNA;Vecna, the Maimed Lord;;;;;;;;;;;x
FAEGODSRAVENQUEEN;The Raven Queen;;;;;;;;;;;x
vecna_forbidden_knowledge_mod;Forbidden Knowledge;;;;;;;;;;;x
elfharrow;Elfharrow;;;;;;;;;;;x
elfharrow_desc;This area has been hit by a flood of plagueland-tainted water and reduced to a barren waste.;;;;;;;;;;;x
shaar_desolation;Shaar Desolation;;;;;;;;;;;x
shaar_desolation_desc;This area has been deprived of water and reduced to a harsh desert.;;;;;;;;;;;x
opinion_killed_friend;Killed Friend;;;;;;;;;;;x
EVTOPTD72003_court_cannibal_tt;The content of this book is entirely appropriate for you court.;;;;;;;;;;;x
EVTDESC_RIP_11512;I've just received word that the mad cannibal [FromFrom.GetTitledName] has eaten my lover [From.GetFirstName]! By [Root.Religion.GetRandomGodNameCap]! How could one do such a thing?!;;;;;;;;;;;x
EVTDESC_RIP_11513;I've just received word that the mad cannibal [FromFrom.GetTitledName] has eaten my friend [From.GetFirstName]! By [Root.Religion.GetRandomGodNameCap]! How could one do such a thing?!;;;;;;;;;;;x
chosen_sseth;Chosen of [Root.SsethLoc];;;;;;;;;;;x
chosen_sseth_desc;[Root.SsethLoc], the scaled god of serpents and poison, is only rarely roused from his slumber. As such, his Chosen are rare, but receive his full attention.;;;;;;;;;;;x
flooded_skirmish_tactic;Skirmish in Flooded Terrain;;;;;;;;;;;x
flooded_melee_tactic;Combat in Flooded Terrain;;;;;;;;;;;x
blinded_skirmish_tactic;Skirmish in Darkness;;;;;;;;;;;x
blinded_melee_tactic;Combat in Darkness;;;;;;;;;;;x
glacial_skirmish_tactic;Skirmish on Ice;;;;;;;;;;;x
glacial_melee_tactic;Combat on Ice;;;;;;;;;;;x
overthrow_grandmaster_decision;Overthrow [Root.Society.GetGrandmasterTitle];;;;;;;;;;;x
overthrow_grandmaster_decision_desc;The current [Root.Society.GetGrandmasterTitle] is nothing compared to you. Be bold, and claim the [Root.Society.GetGrandmasterTitle] seat for yourself.;;;;;;;;;;;x
overthrow_grandmaster_decision_power_desc;Enables a decision in the §YIntrigue§! menu to get a claim on the [Root.Society.GetGrandmasterTitle] title.;;;;;;;;;;;x
overthrow_grandmaster_cooldown_tooltip;Has not used the decision in the last 20 years;;;;;;;;;;;x
acquire_society_title_decision;Create [Root.Society.GetName] Title;;;;;;;;;;;x
acquire_society_title_decision_desc;Officially take up the position of the [Root.Society.GetGrandmasterTitle], creating an empire-tier society title.;;;;;;;;;;;x
duel_for_society_leadership_decision;Duel for Society Leadership;;;;;;;;;;;x
duel_for_society_leadership_decision_desc;You hold the official position of the [Root.Society.GetGrandmasterTitle], but [Root.Society.GetTitledGrandMasterName] still retains enough influence to claim society leadership as [Root.Society.GrandMaster.GetHerHis]. There is only one solution - a duel to the death.;;;;;;;;;;;x
EVTNAME_FAERUNSOCIETIES.90000;A Challenge for [Root.Society.GetName];;;;;;;;;;;x
EVTDESC_FAERUNSOCIETIES.90000;[From.GetBestName] issues a formal challenge for the [Root.Society.GetGrandmasterTitle] position. The [Root.Society.GetName] leadership will be determined by a duel to the death if you don't willingly concede.;;;;;;;;;;;x
EVTOPTA_FAERUNSOCIETIES.90000;We shall duel;;;;;;;;;;;x
EVTOPTB_FAERUNSOCIETIES.90000;I surrender the leadership;;;;;;;;;;;x
EVTDESC_FAERUNSOCIETIES.90001;[From.GetBestName] concedes the leadership of the [Root.Society.GetName] to you without a fight. The [Root.Society.GetName] divided no longer.;;;;;;;;;;;x
EVTOPTA_FAERUNSOCIETIES.90001;What a coward;;;;;;;;;;;x
EVTDESC_FAERUNSOCIETIES.90002;[From.GetBestName] accepted your challenge. The duel will begin shortly.;;;;;;;;;;;x
EVTDESC_FAERUNSOCIETIES.90003;You've won the duel for the [Root.Society.GetName] leadership. You're now the undisputed [Root.Society.GetGrandmasterTitle].;;;;;;;;;;;x
EVTOPTA_FAERUNSOCIETIES.90003;Finally!;;;;;;;;;;;x
EVTDESC_FAERUNSOCIETIES.90005;You've inherited a formal position of [FromFrom.society_persist.GetGrandmasterTitle] from your [GetFromFromFromRelation] [FromFromFrom.GetBestName]. However, as you actually don't belong to the [FromFrom.society_persist.GetName], your new realm is at risk of dissipation.;;;;;;;;;;;x
EVTOPTA_FAERUNSOCIETIES.90005;I'm eligible enough to quickly go through the induction ceremony;;;;;;;;;;;x
EVTOPTB_FAERUNSOCIETIES.90005;There's nothing I can do;;;;;;;;;;;x
society_persistent_title;[society_title_persist.GetRulerTitle];;;;;;;;;;;x
society_fallback_title;Grand Master;;;;;;;;;;;x
chosen_deneir;Chosen of Deneir;;;;;;;;;;;x
chosen_deneir_desc;Deneir, the First Scribe, is the divine recorder of all that passes on Toril. His chosen seek to promote the cause of truth, and uphold peace between goodly faiths.;;;;;;;;;;;x
chosen_helm;Chosen of Helm;;;;;;;;;;;x
chosen_helm_desc;Helm, the Vigilant One, is the god of guardians and watchers. His chosen are empowered to promote his ideals of stern observance, and do his bidding on the Material Plane.;;;;;;;;;;;x
chosen_siamorphe;Chosen of Siamorphe;;;;;;;;;;;x
chosen_siamorphe_desc;Siamorphe the Divine Right, goddess of nobility and responsibility, encourages nobles and their subjects to value their relationship of mutual duty. Her chosen are sent to extol the merits of this relationship, and demonstrate its value in the world.;;;;;;;;;;;x
planar_opinion;Planar Opinion;;;;;;;;;;;x
hidden_mind_protection_tooltip;Has a hidden source of mind protection;;;;;;;;;;;x
culture_appreciated_modifier;Fascinated by Ruler's Culture;;;;;;;;;;;x
culture_appreciated_modifier_desc;Locals are fascinated by foreign customs of their ruler.;;;;;;;;;;;x
half_fiendish_province_modifier;Ruled by a Fiend;;;;;;;;;;;x
half_fiendish_province_modifier_desc;Local half-fiendish population is ruled by a true fiend, making it more loyal.;;;;;;;;;;;x
draconic_province_modifier;Ruled by a Dragon;;;;;;;;;;;x
draconic_province_modifier_desc;Local population loyally serves their dragon liege.;;;;;;;;;;;x
default_dragon;Dragon;;;;;;;;;;;x
default_giant;Giant;;;;;;;;;;;x
default_elf;Elf;;;;;;;;;;;x
default_half_elf;Half-Elf;;;;;;;;;;;x
default_orc;Orc;;;;;;;;;;;x
default_dwarf;Dwarf;;;;;;;;;;;x
default_gnoll;Gnoll;;;;;;;;;;;x
default_tengu;Tengu;;;;;;;;;;;x
default_lizardfolk;Lizardfolk;;;;;;;;;;;x
default_slaad;Slaad;;;;;;;;;;;x
half_drow;Half-Drow;;;;;;;;;;;x
default_celestial;Celestial;;;;;;;;;;;x
fallen_celestial;Fallen Celestial;;;;;;;;;;;x
default_fiend;Fiend;;;;;;;;;;;x
vrock;Vrock;;;;;;;;;;;x
devil;Devil;;;;;;;;;;;x
default_half_giant;Half-Giant;;;;;;;;;;;x
default_genie;Genie;;;;;;;;;;;x
default_genasi;Genasi;;;;;;;;;;;x
