patron_sheela_peryroyl_desc;Sheela Peryroyl is the halfling goddess of agriculture, nature, weather, song, dance, beauty and romantic love. She balances the concern for wild and uninhabted lands with her role as a goddess of cultivation, seasons and harvest. She also oversees feasts, revelry romance and other pleasures of life amongst the halflings.\n\n§RRival Deities§!: [Root.TalosLoc], [Root.MalarLoc], Umberlee, [Root.AurilLoc], Talona, Moander, Urdlen\n§RRival Religions§!: Orcish, Goblinish, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_urogalan;Urogalanan;;;;;;;;;;;;;x
patron_urogalan_desc;Urogalan is the halfling deity of the earth, death and the dead. Aside from guiding and judging the halfling dead, Urogalan also acts as a protector of haflings against subterranean threats. While respected by most halflings, he has few devoted worshippers amongst them.\n\n§RRival Deities§!: Abbathor, [Root.MyrkulLoc], Velsharoon, Urdlen\n§RRival Religions§!: Orcish, Goblinish, Cyricist, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_yondalla;Yondallan;;;;;;;;;;;;;x
patron_yondalla_desc;Yondalla is the halfling goddess of protection, fertility, children, security, leadership, diplomacy, wisdom, the cycle of life, creation, family, tradition, community, harmony, prosperity and the halfling race in general. She is the leader of her pantheon and leads them as a family in protecting and nurturing her chosen race.\n\n§RRival Deities§!: Bane, Iyachtu Xvim, [Root.BhaalLoc], Talona, [Root.TalosLoc], Umberlee, [Root.MalarLoc], Urdlen\n§RRival Religions§!: Orcish, Goblinish, Cyricist, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_anhur;[Root.AnhurLocAdj];;;;;;;;;;;;;x
patron_anhur_desc;[Root.AnhurLoc] is a deity of war, conflict, physical prowess, thunder and rain. Despite being a war god, he is peace-loving and focuses mostly on protection and defense.\n\n§RRival Deities§!: [Root.SetLoc], [Root.HoarLoc]\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
AnhurMul;Anhur;;;;;;;;;;;;;x
AnhurMulAdj;Anhurite;;;;;;;;;;;;;x
AnhurThay;Ramathant;;;;;;;;;;;;;x
AnhurThayAdj;Ramathantite;;;;;;;;;;;;;x
AnhurUnth;Ramman;;;;;;;;;;;;;x
AnhurUnthAdj;Rammanite;;;;;;;;;;;;;x
patron_geb;[Root.GebLocAdj];;;;;;;;;;;;x
patron_geb_desc;[Root.GebLoc] is a deity of earth, miners, mines and minerals. He is slow to react, but is rather good-humoured when he does do so. Aside from miners and others who work the earth, he is also worshipped by warriors.\n\n§RRival Deities§!: [Root.SebekLoc]\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
GebMul;Geb;;;;;;;;;;;;;x
GebMulAdj;Gebbite;;;;;;;;;;;;;x
GebThay;Gebthant;;;;;;;;;;;;;x
GebThayAdj;Gebthantite;;;;;;;;;;;;;x
GebUnth;Gebakotep;;;;;;;;;;;;;x
GebUnthAdj;Gebakotepite;;;;;;;;;;;;;x
patron_hathor;[Root.HathorLocAdj];;;;;;;;;;;;;x
patron_hathor_desc;[Root.HathorLoc] is a deity of childbirth, motherhood, folk music, dance, poetry, the moon and fate. She shows none of the arrogance associated with her pantheon and is as compassionate to foreigners as she is to her own people.\n\n§RRival Deities§!: [Root.SetLoc], [Root.SebekLoc]\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
HathorMul;Hathor;;;;;;;;;;;;;x
HathorMulAdj;Hathoran;;;;;;;;;;;;;x
HathorThay;Hatharia;;;;;;;;;;;;;x
HathorThayAdj;Hatharian;;;;;;;;;;;;;x
HathorUnth;Hathelya;;;;;;;;;;;;;x
HathorUnthAdj;Hathelyan;;;;;;;;;;;;;x
patron_horus_re;[Root.HorusReLocAdj];;;;;;;;;;;;;x
patron_horus_re_desc;[Root.HorusReLoc] is a deity of the sun, vengeance, rulership, kings and life. He is confident and belives strongly in the concepts of justice, honor, order and righteousness as the natural state of the universe that all should conform to.\n\n§RRival Deities§!: [Root.SetLoc]\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
HorusReMul;Horus-Re;;;;;;;;;;;;;x
HorusReMulAdj;Horus-Rethan;;;;;;;;;;;;;x
HorusReThay;Helcaliant;;;;;;;;;;;;;x
HorusReThayAdj;Helcalianthan;;;;;;;;;;;;;x
HorusReUnth;Hokatep;;;;;;;;;;;;;x
HorusReUnthAdj;Hokatephan;;;;;;;;;;;;;x
patron_isis;[Root.IsisLocAdj];;;;;;;;;;;;;x
patron_isis_desc;[Root.IsisLoc] is a goddess of weather, rivers, agriculture, love, marriage and good magic. She takes joy in revealing new discoveries to her followers and her faithful spend most of their time administering to agricultural needs of their communities.\n\n§RRival Deities§!: [Root.SetLoc], [Root.SebekLoc]\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
IsisMul;Isis;;;;;;;;;;;;;x
IsisMulAdj;Isisan;;;;;;;;;;;;;x
IsisThay;Isharia;;;;;;;;;;;;;x
IsisThayAdj;Isharian;;;;;;;;;;;;;x
IsisUnth;Ishtar;;;;;;;;;;;;;x
IsisUnthAdj;Ishtarian;;;;;;;;;;;;;x
patron_nephthys;[Root.NephthysLocAdj];;;;;;;;;;;;;x
patron_nephthys_desc;[Root.NephthysLoc] is a goddess of wealth, commerce, protection of children and of the dead. Her role as protector of the dead is specifically in the preservation of bodies, rather than spirits. She is also a somewhat greedy power thanks to her portfolio of wealth.\n\n§RRival Deities§!: [Root.SetLoc], Mask\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
NephthysMul;Nephthys;;;;;;;;;;;;;x
NephthysMulAdj;Nephthysan;;;;;;;;;;;;;x
NephthysThay;Nesharia;;;;;;;;;;;;;x
NephthysThayAdj;Nesharian;;;;;;;;;;;;;x
NephthysUnth;Nselthia;;;;;;;;;;;;;x
NephthysUnthAdj;Nselthian;;;;;;;;;;;;;x
patron_osiris;[Root.OsirisLocAdj];;;;;;;;;;;;;x
patron_osiris_desc;[Root.OsirisLoc] is a god of vegetation, death, the dead, justice and harvest. He gained the post of god of death after being killed by [Root.SetLoc] and later revived. He is very fond of people and is a strong proponent of settled civilization.\n\n§RRival Deities§!: [Root.SetLoc], Mask\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
OsirisMul;Osiris;;;;;;;;;;;;;x
OsirisMulAdj;Osiran;;;;;;;;;;;;;x
OsirisThay;Osriant;;;;;;;;;;;;;x
OsirisThayAdj;Osriantan;;;;;;;;;;;;;x
OsirisUnth;Ozrikotep;;;;;;;;;;;;;x
OsirisUnthAdj;Ozrikotepan;;;;;;;;;;;;;x
patron_sebek;[Root.SebekLocAdj];;;;;;;;;;;;;x
patron_sebek_desc;[Root.SebekLoc] is a god of river hazards, crocodiles, werecrocodiles, wetlands, and rivers. He is strong, cruel and capricious and enjoys partaking in cannibalism. He also loathes genuine, heartfelt emotional displays.\n\n§RRival Deities§!: [Root.AnhurLoc], [Root.SharessLoc], [Root.GebLoc], [Root.HorusReLoc], [Root.IsisLoc], [Root.NephthysLoc], [Root.OsirisLoc], [Root.ThothLoc]\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
SebekMul;Sebek;;;;;;;;;;;;;x
SebekMulAdj;Sebekan;;;;;;;;;;;;;x
SebekThay;Sebethant;;;;;;;;;;;;;x
SebekThayAdj;Sebethantan;;;;;;;;;;;;;x
SebekUnth;Sebakar;;;;;;;;;;;;;x
SebekUnthAdj;Sebakaran;;;;;;;;;;;;;x
patron_set;[Root.SetLocAdj];;;;;;;;;;;;;x
patron_set_desc;[Root.SetLoc] is a god of evil, deserts, desert storms, destruction, drought, night, rot, predators, carrion, snakes, hate, malice, betrayal, evil magic, ambition, poison and murder. He is thoroughly vile and treacherous, but is unique in that he will rarely carry grudges against other evil powers.\n\n§RRival Deities§!: [Root.AnhurLoc], [Root.SharessLoc], [Root.GebLoc], [Root.HorusReLoc], [Root.IsisLoc], [Root.NephthysLoc], [Root.OsirisLoc], [Root.ThothLoc], [Root.VergadainLoc], Ubtao, Thard Harr, [Root.SsethLoc]\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
SetMul;Set;;;;;;;;;;;;;x
SetMulAdj;Settite;;;;;;;;;;;;;x
SetThay;Typhon;;;;;;;;;;;;;x
SetThayAdj;Typhonite;;;;;;;;;;;;;x
SetAbyss;Zehir;;;;;;;;;;;;;x
SetAbyssAdj;Zehirite;;;;;;;;;;;;;x
patron_thoth;[Root.ThothLocAdj];;;;;;;;;;;;;x
patron_thoth_desc;[Root.ThothLoc] is a god of neutral magic, scribes, knowledge, science, engineering, secrets and inventions. Though he is a god of magic, he might be better described as a god of spellcasters.\n\n§RRival Deities§!: [Root.SetLoc]\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
ThothMul;Thoth;;;;;;;;;;;;;x
ThothMulAdj;Thothian;;;;;;;;;;;;;x
ThothThay;Tholaunt;;;;;;;;;;;;;x
ThothThayAdj;Tholauntian;;;;;;;;;;;;;x
ThothUnth;Thalatos;;;;;;;;;;;;;x
ThothUnthAdj;Thalatosian;;;;;;;;;;;;;x
patron_ibrandul;Ibrandulin;;;;;;;;;;;;;x
patron_ibrandul_desc;Ibrandul is the deity of caverns, dungeons, the Underdark and skulks. He is said to watch and protect those humans who venture underground. He is a restless and taciturn power, always wanting to stalk off into the dark.\n\n§RRival Deities§!: Shar, Lathander, [Root.AmaunatorLoc]\n§RRival Religions§!: Lolthite, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_leira;Leira;;;;;;;;;;;;;x
patron_leira_desc;Leira is the goddess of deception and illusion. The Lady of Mists is somewhat unique in that she never manifests in a truly recognizable fashion, the closest being a roughly-humanoid collection of mists. She is the patron of illusory magic and covered all her works and words with illusions and falsehood.\n\n§RRival Deities§!: Savras, Cyrrollalee\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_bhaal;[Root.BhaalLocAdj];;;;;;;;;;;;;x
patron_bhaal_desc;[Root.BhaalLoc] is the god of murder and death. He is violent, cruel and hateful, living only to hunt and murder. He alternated between cold logic and savage bloodlust depending on the situation.\n\n§RRival Deities§!: [Root.ChaunteaLoc], Helm, Lathander, Torm, [Root.TyrLoc], [Root.IlmaterLoc], Liira, Savras, Solonor Thelandira, Arvoreen, Yondalla, [Root.AmaunatorLoc]\n§RRival Religions§!: Cyricist, Chauntean, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
BhaalEHP;Bhaal;;;;;;;;;;;;;x
BhaalEHPAdj;Bhaalist;;;;;;;;;;;;;x
BhaalGugari;Niynjushigampo;;;;;;;;;;;;;x
BhaalGugariAdj;Niynjushigampoist;;;;;;;;;;;;;x
patron_myrkul;[Root.MyrkulLocAdj];;;;;;;;;;;;;x
patron_myrkul_desc;[Root.MyrkulLoc] is the deity of the dead, wasting, decay, corruption, parasites, old age, exhaustion, dusk and autumn. He has a cold and malignant intelligence and was always alert. His influence on the Realms is imposed solely through fear.\n\n§RRival Deities§!: [Root.ChaunteaLoc], Lathander, [Root.MielikkiLoc], [Root.IlmaterLoc], Kelemvor, [Root.LabelasLoc], Sehanine Moonbow, Segojan Earthcaller, Urogalan, [Root.AmaunatorLoc]\n§RRival Religions§!: Cyricist, Chauntean, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
MyrkulEHP;Myrkul;;;;;;;;;;;;;x
MyrkulEHPAdj;Myrkulyte;;;;;;;;;;;;;x
MyrkulBedine;N'asr;;;;;;;;;;;;;x
MyrkulBedineAdj;N'asryte;;;;;;;;;;;;;x
patron_gilgeam;Gilgeamite;;;;;;;;;;;;;x
patron_gilgeam_desc;Gilgeam is the deity of strength, athleticism, the sky, battle, cities and the Untheric people. He is known for his jealousy, cruelty and pride. His authoritarian personality has earned him few friends, be they mortals or gods.\n\n§RRival Deities§!: [Root.TiamatLoc]\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_tyche;Tychean;;;;;;;;;;;;;x
patron_tyche_desc;Tyche was the goddess of fortune, luck, fate, misfortune, accidents, accountability, adventurers, explorers, traders and trade. She was headstrong and willful. It is believed that she was killed as part of a plot by Moander and split into Tymora and Beshaba, though some worship her still as if she had simply split into two aspects instead of dying.\n\n§RRival Deities§!: [Root.TalosLoc], Moander, Shar\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_bahgtru;Bahgtruan;;;;;;;;;;;;;x
patron_bahgtru_desc;Bahgtru is the orcish god of loyalty, stupidity and brute strength. He is uncharacteristically loyal to his pantheon and his priesthood urges orcs to obey their leaders until they are defeated in combat.\n\n§RRival Deities§!: Mask\n§RRival Religions§!: Morndinsamman, Goblinish, Seldarine, Asathalfinare, Golden, Yondallan, Cyricist, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_gruumsh;Gruumshite;;;;;;;;;;;;;x
patron_gruumsh_desc;Gruumsh is the god of conquest, survival, strength, territory and orcs. He despises weakness in all forms as well as non-orcs. He urges his followers to cast out or kill all tribe members who are sick, weak, lame or otherwise unfit for combat.\n\n§RRival Religions§!: Morndinsamman, Goblinish, Seldarine, Asathalfinare, Golden, Yondallan, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_ilneval;Ilnevali;;;;;;;;;;;;;x
patron_ilneval_desc;Ilneval is the orc deity of war, combat, overwhelming numbers and strategy. His is a brutal cunning, focusing on victory above all else. His followers are often the ones responsible for keeping various tribes working together in an orcish horde.\n\n§RRival Religions§!: Morndinsamman, Goblinish, Seldarine, Asathalfinare, Golden, Yondallan, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_luthic;Luthican;;;;;;;;;;;;;x
patron_luthic_desc;Luthic is the orcish goddes of caves, women, home, wisdom, fertility, healing and servitude. Though she is not kind, she does oversee the practice of healing in orcish society. With the exception of her son Luthic, the rest of her pantheon only grudgingly respect her.\n\n§RRival Religions§!: Morndinsamman, Goblinish, Seldarine, Asathalfinare, Golden, Yondallan, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_shargaas;Shargaasian;;;;;;;;;;;;;x
patron_shargaas_desc;Shargaas is the orc deity of night, thieves, stealth, darkness and the Underdark. He despises all life and sees orcs merely as tools to bring about the death of everything. His participation in the orcish pantheon is born mostly of convenience.\n\n§RRival Religions§!: Morndinsamman, Goblinish, Seldarine, Asathalfinare, Golden, Yondallan, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_yurtrus;Yurtrusan;;;;;;;;;;;;;x
patron_yurtrus_desc;Yurtrus, the White Hands, is the orc god of death and disease. He is an ever-present terror to be feared, propitiated and dreaded by the orcs. He rarely communicates with anyone, though sometimes he will lift a disease from a tribe who sacrifices to him.\n\n§RRival Religions§!: Morndinsamman, Goblinish, Seldarine, Asathalfinare, Golden, Yondallan, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_hajama;Hajaman;;;;;;;;;;;;;x
patron_hajama_desc;Hajama is the god of bravery and like the rest of his pantheon cares little for alignment. His followers believe that it is better to try and fail than to not try at all.\n\n§RRival Religions§!: Faceless, Nogari, Kossuthan, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_hakiyah;Hakiyahan;;;;;;;;;;;;;x
patron_hakiyah_desc;Hakiyah is a goddess of truth and honesty. She preaches the values of honesty and calm examination of the truth and as such was popular with merchants.\n\n§RRival Religions§!: Faceless, Nogari, Kossuthan, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_haku;Hakuan;;;;;;;;;;;;;x
patron_haku_desc;Haku is a god of freedom and independence. He valued personal independence and self-reliance and was highly favoured by nomads and djinn.\n\n§RRival Religions§!: Faceless, Nogari, Kossuthan, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_jisan;Jisanic;;;;;;;;;;;;;x
patron_jisan_desc;Jisan is a goddess of fruitfulness, standing for fertility and productivity. She encourages hard work and dilligent planning in order to harvest the riches of the world.\n\n§RRival Religions§!: Faceless, Nogari, Kossuthan, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_kor;Koric;;;;;;;;;;;;;x
patron_kor_desc;Kor is a god of wisdom, and preached that it stems from age and brings strength. His faith places value in stability, order and tradition.\n\n§RRival Religions§!: Faceless, Nogari, Kossuthan, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_najm;Najmian;;;;;;;;;;;;;x
patron_najm_desc;Jam is the deity of adventure and curiosity and wants their followers to venture forth and make the unknown known. The church of Najm took upon itself to spreading the faiths of Zakhara.\n\n§RRival Religions§!: Faceless, Nogari, Kossuthan, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_zann;Zannian;;;;;;;;;;;;;x
patron_zann_desc;Zann is a deity of learning and intelligence who preaches the value of studying and understanding, of seeking the new and preserving old knowledge. His priesthood keeps and staff various universities and libraries.\n\n§RRival Religions§!: Faceless, Nogari, Kossuthan, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_asgorath;Asgorathan;;;;;;;;;;;;;x
patron_asgorath_desc;Asgorath is the deity of Dragonkind, balance and peace. They are held to be the creator of all dragonkind and to transcend alignment. Asgorath cares only for dragons, other draconic creatures and the continued existence of the world.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_astilabor;Astilaborian;;;;;;;;;;;;;x
patron_astilabor_desc;Astilabor is the dragon goddess of acquisitiveness and wealth. She represents the draconic desire to acquire and treasure wealth and, by doing so, gain status.\n\n§RRival Deities§!: Mask, Baravar Cloakshadow, Vhaeraun, Brandobaris\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_bahamut;[Root.BahamutLocAdj];;;;;;;;;;;;;x
patron_bahamut_desc;[Root.BahamutLoc] is the god of good dragons, wind, wisdom and justice. He is the antithesis of [Root.TiamatLoc]. His followers are expected to fight injustice whenever they see it and his dragon faithful are also expected to temper the less savory aspects of their personalities, such as greed.\n\n§RRival Deities§!: [Root.TiamatLoc], Null\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
BahamutFR;Bahamut;;;;;;;;;;;;;x
BahamutFRAdj;Bahamutian;;;;;;;;;;;;;x
BahamutUnth;Marduk;;;;;;;;;;;;;x
BahamutUnthAdj;Mardukian;;;;;;;;;;;;;x
patron_garyx;Garyxar;;;;;;;;;;;;;x
patron_garyx_desc;Garyx is the dragon god of fire, destruction and renewal. While he has worshippers, he cares little for them and they, in turn, care little for him other than propitiating him for destructive powers.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_hlal;Hlali;;;;;;;;;;;;;x
patron_hlal_desc;Hlal is the dragon goddess of humor, inspiration, messages, storytellin and tricks. She enjoys being shocking and innovative, and delights in wordplay and sophisticated humor.\n\n§RRival Deities§!: Beshaba, Mask, Null\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_kereska;Kereskan;;;;;;;;;;;;;x
patron_kereska_desc;Kereska is the dragon goddess of magic, dragon magic, and magical creativity. Though she is revered by all kinds of dragons, those who focused on magic were especially devoted to her.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_lendys;Lendysian;;;;;;;;;;;;;x
patron_lendys_desc;Lendys is the dragon god of balance and justice, judging dragons in life rather than after their deaths. He has no mercy in him and gives no second chances.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_null;Nullic;;;;;;;;;;;;;x
patron_null_desc;Null is the dragon god of death, fate and judgement. He is worshipped both as the Reaver and the Guardian of the Lost. He is utterly humorless, arrogant and fatalistic. He teaches that all life will eventually lead into death, which is simply another kind of existence.\n\n§RRival Deities§!: [Root.BahamutLoc], [Root.TiamatLoc], Hlal, Tamara\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_sardior;Sardiorian;;;;;;;;;;;;;x
patron_sardior_desc;Sardior is the dragon god of neutral dragons, night, psionics and secrets. He is rather playful, is held to be a great conversationalist and possesses a sharp wit. He requires little from his followers and grants them little direction.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_tamara;Tamaran;;;;;;;;;;;;;x
patron_tamara_desc;Tamara is the dragon goddess of life, light, mercy and forgiveness. She is kind and benevolent, though any who mistake this for weakness rarely survive. Though her faithful are reputed to be peaceful and merciful, they are still expected to stand against evil and tyranny.\n\n§RRival Deities§!: Null\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_task;Taskar;;;;;;;;;;;;;x
patron_task_desc;Task is the dragon god of greed and selfishness. He urged his followers to get what they desired by any means necessary, regardless of consequence.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_zorquan;Zorquanic;;;;;;;;;;;;;x
patron_zorquan_desc;Zorquan is the dragon god of dragonkind and "dragonness", which is the essence of what it is to be a dragon. He embodies the dragon ideals of power, pride and status. He utterly disregarded non-draconic creatures unless their behaviour affected dragonkind as a whole.\n\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_amaunator;[Root.AmaunatorLocAdj];;;;;;;;;;;;;x
patron_amaunator_desc;[Root.AmaunatorLoc] is the god of law, the sun, bureaucracy, contracts, order and rulership. [Root.AmaunatorLocProCap] is stern and unforgiving, dedicated to law and order above all else. [Root.AmaunatorLocProCap] cares little for balanced natural order, instead focusing on keeping promises, contracts and the maintenance of political order.\n\n§RRival Deities§!: [Root.TalosLoc], Shar, Moander, Bane, Iyachtu Xvim, [Root.BhaalLoc], [Root.MyrkulLoc], Ibrandul, [Root.AurilLoc]\n§RRival Religions§!: Cyricist, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
AmaunatorGen;Amaunator;;;;;;;;;;;;;x
AmaunatorGenAdj;Amaunatoran;;;;;;;;;;;;;x
AmaunatorGenPro;he;;;;;;;;;;;;;x
AmaunatorGenProCap;He;;;;;;;;;;;;;x
AmaunatorBedine;At'ar;;;;;;;;;;;;;x
AmaunatorBedineAdj;At'ari;;;;;;;;;;;;;x
AmaunatorBedinePro;she;;;;;;;;;;;;;x
AmaunatorBedineProCap;She;;;;;;;;;;;;;x
patron_zinzerena;Zinzerenan;;;;;;;;;;;;;x
patron_zinzerena_desc;Zinzerena is the drow goddess of lies, assassination and illusion. She is notorious for her high-profile assassinations, which has earned her the enmity of the rest of her pantheon.\n\n§RRival Deities§!: Eilistraee, [Root.GhaunadaurLoc], Vhaeraun, [Root.SeluneLoc], Kiaransalee, Ilsensine, Maanzecorian, [Root.TalosLoc], Callarduran Smoothhands, Great Mother\n§RRival Religions§!: Lolthite, Seldarine, Quallith, Solipsist, Asathalfinare, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_ilsensine;Ilsensinean;;;;;;;;;;;;;x
patron_ilsensine_desc;Ilsensine is the god of mental domination, psionics and mind flayers. It is cold and calculating, using magic and psionics in a merciless combination to manipulate events. Its followers did not exactly worship it, but rather revered it for its mental capacity.\n\n§RRival Deities§!: Eilistraee, Maanzecorian, [Root.OghmaLoc], [Root.GhaunadaurLoc], Zinzerena, Vhaeraun, Selvetarm, [Root.TalosLoc], Dugmaren Brightmantle, [Root.ShevarashLoc], Callarduran Smoothhands, Auppenser, Great Mother\n§RRival Religions§!: Lolthite, Solipsist, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_maanzecorian;Maanzecorianic;;;;;;;;;;;;;x
patron_maanzecorian_desc;Maanzecorian, the Philosoflayer, is an illithid god of knowledge, memory and aptitude. It embodies the ideals of complete knowledge and comprehension. It is worshipped via meditation on its ideals.\n\n§RRival Deities§!: Eilistraee, Ilsensine, [Root.OghmaLoc], [Root.GhaunadaurLoc], Zinzerena, Vhaeraun, Selvetarm, [Root.TalosLoc], Dugmaren Brightmantle, [Root.ShevarashLoc], Callarduran Smoothhands, Auppenser, Great Mother\n§RRival Religions§!: Lolthite, Solipsist, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_moander;Moanderite;;;;;;;;;;;;;x
patron_moander_desc;Moander, the Darkbringer, is the god of decay, corruption and rot. They are a cruel and controlling tyrant who delights in tormenting and destroying those who do not bow before them.\n\n§RRival Deities§!: [Root.SeluneLoc], [Root.ChaunteaLoc], Lathander, [Root.MielikkiLoc], Silvanus, Tymora, Finder Wyvernspur, Corellon Larethian, Hanali Celanil, Solonor Thelandira, Arvoreen, Sheela Peryroyl, Tyche, [Root.AmaunatorLoc], [Root.RillifaneLoc]\n§RRival Religions§!: Chauntaean, Lolthite, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_vandria_gilmadrith;Vandrian;;;;;;;;;;;;;x
patron_vandria_gilmadrith_desc;Vandria Gilmadrith is the elven goddess of war, grief, justice and vigilance. She is said to feel every single wound and death suffered by an elf, meaning that though she was a deity of war, she also strove to prevent it whenever possible.\n\n§RRival Deities§!: [Root.TalosLoc], [Root.MalarLoc], [Root.GhaunadaurLoc], Vhaeraun, Kiaransalee, Selvetarm, Zinzerena, Auppenser\n§RRival Religions§!: Lolthite, Orcish, Goblinish, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_auppenser;Auppenseran;;;;;;;;;;;;;x
patron_auppenser_desc;Auppenser is the god of enlightenment, psionics and serenity. He preaches moderation, inner balance, self-reflection and reason. He was primarily worshipped in Jhaamdath before its destruction at elven high magic, but his cult still survives.\n\n§RRival Deities§!: Maanzecorian, Ilsensine\n§RRival Religions§!: Seldarine, Asathalfinare, Quallith, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_great_mother;Ocular;;;;;;;;;;;;;x
patron_great_mother_desc;The Great Mother is the nameless deity of beholders, magic, fertility and tyranny. She gave birth to the beholder race in her image, and is a creature of utter chaos and whimsy. Though she's the goddess of beholders, others who worship her do receive her divine magic.\n\n§RRival Deities§!: Eilistraee, Ilsensine, [Root.GhaunadaurLoc], Zinzerena, Vhaeraun, Selvetarm, [Root.TalosLoc], Callarduran Smoothhands\n§RRival Religions§!: Quallith, Lolthite, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_eshowdow;Eshodowan;;;;;;;;;;;;;x
patron_eshowdow_desc;Eshowdow is the god of shadows, destruction, revenge, cowardice, ignominy and faer. He was born from Ubtao's own shadow and has since become a god in his own right.\n\n§RRival Deities§!: Ubtao, Thard Harr\n§RRival Religions§!: Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
patron_sseth;[Root.SsethLocAdj]
patron_sseth_desc;[Root.SsethLoc] is the god of intelligent snakes, yuan-ti, ophidians, somnolence and poison. He is a malevolent and ancient god who is now perceived to be sliding into torpor.\n\n§RRival Deities§!: Ubtao, Thard Harr, [Root.SetLoc]\n§RRival Religions§!: Goblinish, Infernal, Abyssal, Entropist, Faithless;;;;;;;;;;;;;x
SsethDefault;Sseth;;;;;;;;;;;;;x
SsethDefaultAdj;Ssethssar;;;;;;;;;;;;;x
SsethChultan;Sibilant Death;;;;;;;;;;;;;x
SsethChultanAdj;Sibilantssar;;;;;;;;;;;;;x
SsethHalruaa;Squamata;;;;;;;;;;;;;x
SsethHalruaaAdj;Squamatassar;;;;;;;;;;;;;x
