#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
faction_succ_ultimogeniture_desc;Members seek to institute succession by Ultimogeniture in [This.GetName]. When sufficiently powerful, §Y[From.GetBestName]§! may present an ultimatum to §Y[From.Liege.GetBestName]§!.;Les membres de cette faction cherchent à établir la succession par ultimogéniture en [This.GetName]. Une fois son soutien assuré, [From.Get_only_le_Title]§Y[From.GetBestName]§! pourra lancer un ultimatum [From.Liege.Get_only_au_Title]§Y[From.Liege.GetBestName]§!.;Mitglieder streben die Einfÿhrung einer Nachfolge nach Ultimogenitur in [This.GetName] an. Sobald §Y[From.GetBestName]§! mächtig genug ist, könnte §Y[From.Liege.GetBestName]§! ein Ultimatum gestellt werden.;;Pretenden instaurar la sucesión por Ultimogenitura en [This.GetName]. Cuando sean suficientemente poderosos, §Y[From.GetBestName]§! podrá enviar un ultimátum a §Y[From.Liege.GetBestName]§!.;;;;;;;;;x
faction_succ_ultimogeniture_short;Ultimogeniture Succession;Succession par ultimogéniture;Nachfolge nach Ultimogenitur;;Sucesión por Ultimogenitura;;;;;;;;;x
faction_succ_ultimogeniture_title;Ultimogeniture Succession in [This.GetName];Succession par ultimogéniture en [This.GetName];Nachfolge nach Ultimogenitur in [This.GetName] ;;Sucesión por Ultimogenitura en [This.GetName];;;;;;;;;x
faerun_dragon_minion_show_management_decision;Dragon Minions Tab;;;;;;;;;;;x
faerun_dragon_minion_show_management_decision_desc;Dragons are too rare to populate the world directly. Instead, they can command the loyalty of mortal cultures. Each dragon has a number of cultures treated as minions, which negates the Revolt Risk from the Wrong Culture modifier in those cultures' provinces.\nThey can designate one minion culture as their Primary Minion Culture. Any province whose culture is converted by the dragon will change to this primary culture.\nFurthermore, prestigious dragons can spend Prestige to add up to three additional cultures to their minion list, with the maximum number depending on their age stage.\n\n[Root.get_minion_status_full];;;;;;;;;;;x
FAERUN_DRAGON_MINION_MANAGEMENT_EXPAND_TP;Expand minion list;;;;;;;;;;;x
FAERUN_DRAGON_MINION_MANAGEMENT_COLLAPSE_TP;Collapse minion list;;;;;;;;;;;x
faerun_dragon_minion_kobold_decision;Kobold;;;;;;;;;;;x
faerun_dragon_minion_kobold_decision_desc;Designate Kobold as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_lizardfolk_decision;Lizardfolk;;;;;;;;;;;x
faerun_dragon_minion_lizardfolk_decision_desc;Designate Lizardfolk as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_firenewt_decision;Firenewt;;;;;;;;;;;x
faerun_dragon_minion_firenewt_decision_desc;Designate Firenewt as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_strixiki_decision;Strixiki;;;;;;;;;;;x
faerun_dragon_minion_strixiki_decision_desc;Designate Strixiki as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_dragonspawn_decision;Dragonspawn;;;;;;;;;;;x
faerun_dragon_minion_dragonspawn_decision_desc;Designate Dragonspawn as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_shield_dwarf_decision;Shield Dwarf;;;;;;;;;;;x
faerun_dragon_minion_shield_dwarf_decision_desc;Designate Shield Dwarf as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_storm_giant_decision;Storm Giant;;;;;;;;;;;x
faerun_dragon_minion_storm_giant_decision_desc;Designate Storm Giant as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_fire_giant_decision;Fire Giant;;;;;;;;;;;x
faerun_dragon_minion_fire_giant_decision_desc;Designate Fire Giant as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_arctic_dwarf_decision;Arctic Dwarf;;;;;;;;;;;x
faerun_dragon_minion_arctic_dwarf_decision_desc;Designate Arctic Dwarf as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_chessentan_decision;Chessentan;;;;;;;;;;;x
faerun_dragon_minion_chessentan_decision_desc;Designate Chessentan as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_culture_1_decision;Accepted: [Root.minion_culture_1_persist.GetName];;;;;;;;;;;x
faerun_dragon_minion_culture_1_decision_desc;Designate [Root.minion_culture_1_persist.GetName] as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_culture_2_decision;Accepted: [Root.minion_culture_2_persist.GetName];;;;;;;;;;;x
faerun_dragon_minion_culture_2_decision_desc;Designate [Root.minion_culture_2_persist.GetName] as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_culture_3_decision;Accepted: [Root.minion_culture_3_persist.GetName];;;;;;;;;;;x
faerun_dragon_minion_culture_3_decision_desc;Designate [Root.minion_culture_3_persist.GetName] as your Primary Minion Culture.;;;;;;;;;;;x
faerun_dragon_minion_culture_1_remove_decision;Remove [Root.minion_culture_1_persist.GetName];;;;;;;;;;;x
faerun_dragon_minion_culture_1_remove_decision_desc;Remove [Root.minion_culture_1_persist.GetName] from your minion list.;;;;;;;;;;;x
faerun_dragon_minion_culture_2_remove_decision;Remove [Root.minion_culture_2_persist.GetName];;;;;;;;;;;x
faerun_dragon_minion_culture_2_remove_decision_desc;Remove [Root.minion_culture_2_persist.GetName] from your minion list.;;;;;;;;;;;x
faerun_dragon_minion_culture_3_remove_decision;Remove [Root.minion_culture_3_persist.GetName];;;;;;;;;;;x
faerun_dragon_minion_culture_3_remove_decision_desc;Remove [Root.minion_culture_3_persist.GetName] from your minion list.;;;;;;;;;;;x
faerun_dragon_minion_pick_extra_decision;Grant Minion Status;;;;;;;;;;;x
faerun_dragon_minion_pick_extra_decision_desc;Spend Prestige to grant a culture Minion status. The number of cultures you can add is limited by your age.;;;;;;;;;;;x
FAERUN_DRAGON_MINION_PICK_EXTRA_DECISION_TP;Right-click on owned county or barony to spend Prestige and add its culture to your minion list. Click again to cancel.;;;;;;;;;;;x
faerun_dragon_minion_pick_culture_title_decision;Grant Minion Status;;;;;;;;;;;x
faerun_dragon_minion_pick_culture_title_decision_desc;Add [Root.Location.Culture.GetName] to your minion list.;;;;;;;;;;;x
faerun_dragon_minion_pick_culture_settlement_decision;Grant Minion Status;;;;;;;;;;;x
faerun_dragon_minion_pick_culture_settlement_decision_desc;Add [Root.Location.Culture.GetName] to your minion list.;;;;;;;;;;;x
hold_nerge;Hold the Nerge;Tenir la Nerge;Nerge abhalten;;Celebrar la Nerge;;;;;;;;;x
hold_nerge_desc;In the Nerge, or the Great Hunt, an entire Tuigan army hunts all wildlife in a vast expanse of wilderness. This not only provides food for the winter, but also improves discipline among the troops.;Pendant la Nerge, ou Grande Chasse, une armée de Tuigans entière chasse toute espèce vivante au milieu d'une vaste étendue sauvage. Non seulement cette activité fournit de la nourriture pour l'hiver, mais elle permet aussi de discipliner les troupes.;In der Nerge, oder die Großen Jagd, jagt eine komplette Tuiganische Armee alle Wildtiere in einem gewaltigen Gebiet. Dies liefert nicht nur Nahrung für den Winter, sondern verbessert auch die Moral und Disziplin der Truppen.;;En la Nerge, o la Gran Cacería, todo un ejército Tuigan caza toda la fauna silvestre en una vasta extensión de tierra salvaje. Esto no sólo proporciona alimento para el invierno, sino que también mejora la disciplina entre las tropas.;;;;;;;;;x
hold_ukon_juhla;Hold a Gathering;;;;;;;;;;;;x
hold_ukon_juhla_desc;Celebrate the warmth in the air, and the thawing of the ground, by gathering with your community to honor the deities and spirits.;;;;;;;;;;;;x
