#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
#Color codes (EG: ßYExampleß!) must be encoded into windows 1252.;;;;;;;;;;;;x
###Title Claims###;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_VALENCIA;$ORDER$Reconquest War for the Eastern Coast;$ORDER$Guerre de reconqu√™te pour la c√¥te est;$ORDER$er R√ºckeroberungskrieg der Ostk√ºste ;;$ORDER$Guerra de Reconquista del Este de la Pen√≠nsula;;;;;;;x
reconquista_valencia_desc;ßY[Root.GetTitledName]ß! start a war to oust the infidels from the ßYEastern Coast of Iberiaß!, and retake all provinces in the ßY[d_valencia.GetFullName]ß! and ßY[d_murcia.GetFullName]ß! held by ßY$TARGET$ß!.;[Root.Get_Le_TitledNameJ] d√©clenche une guerre pour √©vincer les infid√®les de la ßYc√¥te est de l'Ib√©rieß! et reprendre toutes les provinces du ßY[d_valencia.GetFullName]ß! et du ßY[d_murcia.GetFullName]ß! d√©tenues par ßY$TARGET$ß!.;ßY[Root.GetTitledName]ß! beginnt einen Krieg, um die Ungl√§ubigen aus der ßYOstk√ºste Iberiensß! zu vertreiben und alle Provinzen in ßY[d_valencia.GetFullName]ß! und ßY[d_murcia.GetFullName]ß!, die von ßY$TARGET$ß! gehalten werden, zur√ºckzuerobern.;;ßY[Root.GetTitledName]ß! empieza una guerra para expulsar a los infieles del ßYEste de la pen√≠nsula ib√©ricaß! y retomar todas las provincias del ßY[d_valencia.GetFullName]ß! y el ßY[d_murcia.GetFullName]ß! en manos de ßY$TARGET$ß!.;;;;;;;x
;;;;;;;;;;;;x
##Navarra##;;;;;;;;;;;;x
custom_navarra;Navarra;Navarre;Navarra;;Navarra;;;;;;;x
CB_NAME_RECONQUISTA_NAVARRA;Reconquest of Navarra;Reconqu√™te de la Navarre;R√ºckeroberung Navarras;;Reconquista de Navarra;;;;;;;x
WAR_NAME_RECONQUISTA_NAVARRA;$ORDER$Reconquest War for Navarra;$ORDER$Guerre de reconqu√™te pour Navarre;$ORDER$er R√ºckeroberungskrieg von Navarra;;$ORDER$Guerra de Reconquista de Navarra;;;;;;;x
reconquista_navarra_desc;ßY[Root.GetTitledName]ß! start a war to oust the infidels from the region of ßYNavarraß!, and retake all provinces in the ßY[d_navarra.GetFullName]ß! held by ßY$TARGET$ß!.;[Root.Get_Le_TitledNameJ] d√©clenche une guerre pour √©vincer les infid√®les de la r√©gion de ßYNavarreß! et reprendre toutes les provinces du ßY[d_navarra.GetFullName]ß! d√©tenues par ßY$TARGET$ß!.;ßY[Root.GetTitledName]ß! beginnt einen Krieg, um die Ungl√§ubigen aus der Region ßYNavarraß! zu vertreiben und alle Provinzen in ßY[d_navarra.GetFullName]ß!, die von ßY$TARGET$ß! gehalten werden, zur√ºckzuerobern.;;ßY[Root.GetTitledName]ß! empieza una guerra para expulsar a los infieles de la regi√≥n de ßYNavarraß! y retomar todas las provincias del ßY[d_navarra.GetFullName]ß! y el ßY[d_navarra.GetFullName]ß! en manos de ßY$TARGET$ß!.;;;;;;;x
;;;;;;;;;;;;x
##Balearic##;;;;;;;;;;;;x
custom_balearic;Balearic Islands;√éles Bal√©ares;Balearen;;Baleares;;;;;;;x
CB_NAME_RECONQUISTA_BALEARIC;Reconquest of the Balearic Islands;Reconqu√™te des √Æles Bal√©ares;R√ºckeroberung der Balearen;;Reconquista de las Baleares;;;;;;;x
WAR_NAME_RECONQUISTA_BALEARIC;$ORDER$Reconquest War for the Balearic Islands;$ORDER$Guerre de reconqu√™te pour les √Æles Bal√©ares;$ORDER$er R√ºckeroberungskrieg der Balearen ;;$ORDER$Guerra de Reconquista de las Baleares;;;;;;;x
reconquista_balearic_desc;ßY[Root.GetTitledName]ß! start a war to oust the infidels from the ßYBalearic Islandsß!, and retake all provinces in the ßY[d_mallorca.GetFullName]ß! held by ßY$TARGET$ß!.;[Root.Get_Le_TitledNameJ] d√©clenche une guerre pour √©vincer les infid√®les des ßY√Æles Bal√©aresß! et reprendre toutes les provinces du ßY[d_mallorca.GetFullName]ß! d√©tenues par ßY$TARGET$ß!.;ßY[Root.GetTitledName]ß! beginnt einen Krieg, um die Ungl√§ubigen aus den ßYBalearenß! zu vertreiben und alle Provinzen in ßY[d_mallorca.GetFullName]ß!, die von ßY$TARGET$ß! gehalten werden, zur√ºckzuerobern.;;ßY[Root.GetTitledName]ß! empieza una guerra para expulsar a los infieles de las ßYBalearesß! y retomar todas las provincias del ßY[d_mallorca.GetFullName]ß! en manos de ßY$TARGET$ß!.;;;;;;;x
;;;;;;;;;;;;x
###Revolts###;;;;;;;;;;;;x
;;;;;;;;;;;;x
##Remove liege##;;;;;;;;;;;;x
CB_NAME_OVERTHROWRULER;Overthrow ruler;Renverser le seigneur;Herrscher st√ºrzen;;Gobernante derrocado;;;;;;;x
WAR_NAME_OVERTHROWRULER;$ORDER$War against the Tyranny of $DEFENDER$;$ORDER$Guerre contre la tyrannie de $DEFENDER$;$ORDER$ Krieg gegen die Tyrannei von $DEFENDER$;;$ORDER$ Guerra contra la Tiran√≠a de $DEFENDER$;;;;;;;x
overthrow_ruler_desc;ßY$TARGET$ß! has tried and failed to imprison ßY$CLAIMANT$ß!, which has resulted in an armed conflict;ßY$TARGET$ß! a essay√© en vain d'emprisonner ßY$CLAIMANT$ß!, ce qui a d√©clench√© un conflit arm√©.;ßY$TARGET$ß! ist mit dem Versuch gescheitert, ßY$CLAIMANT$ß! einzukerkern, was zu einem bewaffneten Konflikt gef√ºhrt hat.;;ßY$TARGET$ß! ha fracasado en su intento de apresar a ßY$CLAIMANT$ß!, lo cual ha desembocado en conflicto armado;;;;;;;x
;;;;;;;;;;;;x
##Remove liege2##;;;;;;;;;;;;x
CB_NAME_OVERTHROWRULER_NC;Overthrow Ruler;Renverser le seigneur;St√ºrzt den Herrscher;;Derrocar al soberano;;;;;;;x
WAR_NAME_OVERTHROWRULER_NC;$ORDER$Revolt against the rule of $DEFENDER$;$ORDER$R√©volte contre le r√®gne de $DEFENDER$;$ORDER$ Revolte gegen die Herrschaft von $DEFENDER$;;$ORDER$ Revuelta contra el Gobierno de $DEFENDER$;;;;;;;x
overthrow_ruler_no_calls_desc;ßY$CLAIMANT$ß! has risen in revolt after a failed arrest attempt by ßY$TARGET$ß!.;ßY$CLAIMANT$ß! se r√©volte d'autant plus depuis la tentative d'arrestation rat√©e de ßY$TARGET$ß!.;ßY$CLAIMANT$ß! hat sich zum Aufstand erhoben - nach einem fehlgeschlagenen Festnahmeversuch durch ßY$TARGET$ß!.;;ßY$CLAIMANT$ß! se ha levantado en rebeli√≥n tras un intento fallido de arresto de ßY$TARGET$ß!.;;;;;;;x
;;;;;;;;;;;;x
##Succession crisis##;;;;;;;;;;;;x
CB_NAME_SUCCESSION;Dispute Succession;Crise de succession;Thronfolge anfechten;;Conflicto en la sucesi√≥n;;;;;;;x
WAR_NAME_SUCCESSION;$ORDER$$SECOND_ADJ$ Succession Crisis;$ORDER$Guerre de succession $SECOND_ADJ$;$ORDER$$SECOND_ADJ$er Erbfolgekrieg;;$ORDER$ Guerra de Sucesi√≥n $SECOND_ADJ$;;;;;;;x
;;;;;;;;;;;;x
##Crown authority##;;;;;;;;;;;;x
CB_NAME_LOWER_CROWN_AUTHORITY_LAW;Lower Crown Authority;Affaiblir l'autorit√© de la Couronne;Kronautorit√§t reduzieren;;Reducir autoridad de la Corona;;;;;;;x
WAR_NAME_LOWER_CROWN_AUTHORITY_LAW;$ORDER$$SECOND_ADJ$ Civil War to lower Crown Authority;$ORDER$Guerre civile $SECOND_ADJ$ visant √† affaiblir l'autorit√© de la Couronne;$ORDER$$SECOND_ADJ$er B√ºrgerkrieg zur Reduzierung der Kronautorit√§t;;$ORDER$ Guerra Civil $SECOND_ADJ$ para Reducir la Autoridad Regia;;;;;;;x
lower_crown_authority_law_desc;ßY$CLAIMANT$ß! can declare war to lower Crown Authority in the ßY$TITLE$ß!;ßY$CLAIMANT$ß! peut d√©clarer la guerre pour affaiblir l'autorit√© de la Couronne de ßY$TITLE$ß!;ßY$CLAIMANT$ß! kann einen Krieg zur Reduzierung der Kronautorit√§t in ßY$TITLE$ß! erkl√§ren;;ßY$CLAIMANT$ß! puede declarar la guerra para reducir la autoridad de la Corona en el ßY$TITLE$ß!;;;;;;;x
;;;;;;;;;;;;x
##Independence##;;;;;;;;;;;;x
CB_NAME_INDEPENDENCE;Independence;Ind√©pendance;Unabh√§ngigkeit;;Independencia;;;;;;;x
WAR_NAME_INDEPENDENCE;$ORDER$War of $FIRST_ADJ$ Independence;$ORDER$Guerre d'ind√©pendance $FIRST_ADJ$;$ORDER$ $FIRST_ADJ$er Unabh√§ngigkeitskrieg;;$ORDER$ Guerra $FIRST_ADJ$ de Independencia;;;;;;;x
bid_for_independence_desc;ßY$CLAIMANT$ß! can attempt to declare independence from ßY$TARGET$ß!;ßY$CLAIMANT$ß! peut tenter de d√©clarer son ind√©pendance vis-√†-vis de ßY$TARGET$ß!;ßY$CLAIMANT$ß! kann versuchen, von ßY$TARGET$ß! die Unabh√§ngigkeit zu erlangen;;ßY$CLAIMANT$ß! puede intentar declarar la independencia de ßY$TARGET$ß!;;;;;;;x
;;;;;;;;;;;;x
##Tribal##;;;;;;;;;;;;x
CB_NAME_TRIBAL_INDEPENDENCE;Pagan Revolt;R√©volte pa√Øenne;Heidnischer Aufstand;;Revuelta pagana;;;;;;;x
WAR_NAME_TRIBAL_INDEPENDENCE;$ORDER$War against the Great $SECOND_ADJ$ Conversion;$ORDER$Guerre contre la grande conversion $SECOND_ADJ$;$ORDER$Krieg gegen die $SECOND_ADJ$e Massenkonvertierung;;$ORDER$Guerra contra la gran conversi√≥n $SECOND_ADJ$;;;;;;;x
;;;;;;;;;;;;x
##Matriarchy##;;;;;;;;;;;;x
matriarchal_deposition_war;Matriarchal Deposition War;Guerre de d√©position matriarcale;Matriarchalischer Absetzungskrieg;;Guerra para destronar a la matriarca;;;;;;;x
CB_NAME_MATRIARCHAL_DEPOSITION;Matriarchal Deposition War;Guerre de d√©position matriarcale;Matriarchalischer Absetzungskrieg;;Guerra para destronar a la matriarca;;;;;;;x
matriarchal_deposition_war_desc;No [Root.GetOppositeManWoman] should be allowed to hold as much authority as $TARGET$ does. We are well within our rights to force this vile tyrant to abdicate his throne, leaving his realm in the capable hands of a [Root.GetManWoman].;Il ne devrait pas √™tre permis √† un[Root.Get_EOpp] [Root.GetOppositeManWoman] de d√©tenir autant de pouvoir que l'ill√©gitime $TARGET$ en a. Nous sommes dans nos droits de forcer ce tyran √† abdiquer le tr√¥ne, laissant son pays entre les mains adroites d'un[Root.Get_E] [Root.GetManWoman].;K[Root.GeteineineOpp] [Root.GetOppositeManWoman] sollte so viel Autorit√§t besitzen wie $TARGET$. Es ist unser Recht diesen abscheulichen Tyrannen dazu zu zwingen den Thron abzutreten und das Reich in die H√§nde [Root.Geteineseiner] f√§higeren [Root.GetManWoman] zu legen.;;Un[Root.GetOAOpp] [Root.GetOppositeManWoman] no deber√≠a tener tanto poder como el que tiene $TARGET$. Tenemos todo el derecho para obligar a semejante tiran[Root.GetOA] a abdicar del trono para dejar el reino en las manos m√°s capaces de un[Root.GetXA] [Root.GetManWoman];;;;;;;x
string_Matriarchal;Matriarchal;matriarcale;Matriarchalisch;;Matriarcal;;;;;;;x
;;;;;;;;;;;;x
WAR_NAME_SEX_DEPOSITION;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ War to Depose $DEFENDER$;$ORDER$Guerre $FIRST_ADJ$-$SECOND_ADJ$ pour d√©poser $DEFENDER$.;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$er Krieg zur Absetzung von $DEFENDER$;;$ORDER$Guerra $FIRST_ADJ$-$SECOND_ADJ$ para destronar a $DEFENDER$;;;;;;;x
sex_deposition_cb_succ_tip;ßY[From.GetTitledFirstName]ß! will relinquish [From.GetHerHis] throne in favor of a more capable [Root.GetManWoman].;[From.Get_Le_TitledFirstNameJ] va renoncer au tr√¥ne en faveur d'un[Root.Get_E] [Root.GetManWoman] plus capable.;ßY[From.GetTitledFirstName]ß! wird [From.GetHerHis]en Thron zugunsten [Root.Geteineseiner] f√§higeren [Root.GetMannesFrau] aufgeben.;;ßY[From.GetTitledFirstName]ß! renunciar√° al trono en favor de alguien m√°s capaz.;;;;;;;x
sex_deposition_cb_succ_tip_2;The new ruler of ßY[From.PrimaryTitle.GetName]ß! will become your ßYTributaryß!.;Le nouveau seigneur [From.PrimaryTitle.Get_du_Realm]ß! deviendra votre ßYtributaireß!.;Der neue Herrscher von ßY[From.PrimaryTitle.GetName]ß! wird Euer ßYTributpflichtigerß!.;;El nuevo gobernante de ßY[From.PrimaryTitle.GetName]ß! se convertir√° en tu ßYtributarioß!;;;;;;;x
;;;;;;;;;;;;x
##Patriarchy##;;;;;;;;;;;;x
patriarchal_deposition_war;Patriarchal Deposition War;Guerre de d√©position patriarcale;Patriarchalischer Absetzungskrieg;;Guerra para destronar al patriarca;;;;;;;x
CB_NAME_PATRIARCHAL_DEPOSITION;Patriarchal Deposition War;Guerre de d√©position patriarcale;Patriarchalischer Absetzungskrieg;;Guerra para destronar al patriarca;;;;;;;x
patriarchal_deposition_war_desc;No [Root.GetOppositeManWoman] should be allowed to hold as much authority as $TARGET$ does. We are well within our rights to force this vile tyrant to abdicate her throne, leaving her realm in the capable hands of a [Root.GetManWoman].;Il ne devrait pas √™tre permis √† un[Root.Get_EOpp] [Root.GetOppositeManWoman] de d√©tenir autant de pouvoir que l'ill√©gitime $TARGET$ en a. Nous sommes dans nos droits de forcer ce tyran √† abdiquer le tr√¥ne, laissant son pays entre les mains adroites d'un[Root.Get_E] [Root.GetManWoman].;K[Root.GeteineineOpp] [Root.GetOppositeManWoman] sollte so viel Autorit√§t besitzen wie $TARGET$. Es ist unser Recht diesen abscheulichen Tyrannen dazu zu zwingen den Thron abzutreten und das Reich in die H√§nde [Root.Geteineseiner] f√§higeren [Root.GetManWoman] zu legen.;;Un[Root.GetOAOpp] [Root.GetOppositeManWoman] no deber√≠a tener tanto poder como $TARGET$. Tenemos todo el derecho para obligar a semejante tiran[Root.GetOAOpp] a abdicar del trono para dejar el reino en las manos m√°s capaces de un[Root.GetXA] [Root.GetManWoman];;;;;;;x
string_Patriarchal;Patriarchal;patriarcale;Patriarchalisch;;Patriarcal;;;;;;;x
;;;;;;;;;;;;x
###China###;;;;;;;;;;;;x
;;;;;;;;;;;;x
##Tributary##;;;;;;;;;;;;x
CB_NAME_OFFMAP_SUBMISSION;Submission;Soumission;Unterwerfung;;Sumisi√≥n;;;;;;;x
WAR_NAME_OFFMAP_SUBMISSION;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Submission War;$ORDER$Guerre de soumission $FIRST_ADJ$-$SECOND_ADJ$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$e Unterwerfung;;Guerra de sumisi√≥n $ORDER$$FIRST_ADJ$-$SECOND_ADJ$;;;;;;;x
offmap_submission_desc;China can, by way of war, force realms to submit to them.;La Chine peut, par voie de guerre, forcer les pays √† se soumettre √† eux.;China kann mittels Krieg andere Reiche dazu zwingen, sich ihnen zu unterwerfen.;;China puede obligar a los reinos a someterse a ellos usando la guerra.;;;;;;;x
offmap_submission_tip;ßY[Root.GetTitledFirstName]ß! forces ßY[This.GetTitledName]ß! to submit and become their subject.\nßY[Root.GetTitledFirstName]ß! will usurp ßYCountiesß! until [Root.GetHerHis] ßYDemesne Limitß! is reached!\n;[Root.Get_Le_TitledFirstNameJ] force [This.Get_le_TitledNameJ] √† se soumettre et √† devenir son sujet.\n[Root.Get_Le_TitledFirstNameJ] usurpera ßYles comt√©sß! jusqu'√† ce que sa ßYtaille limite de domaineß! soit atteinte†!\n;ßY[Root.GetTitledFirstName]ß! unterwirft ßY[This.GetTitledName]ß! und zwingt sie, ihr Untertan zu werden.\nßY[Root.GetTitledFirstName]ß! wird so lange ßYHerzogt√ºmerß! an sich rei√üen, bis das ßYDom√§nenlimitß! erreicht ist!\n;;ßY[Root.GetTitledFirstName]ß! obliga a ßY[This.GetTitledName]ß! a someterse y ser s√∫bdito suyo.\n°ßY[Root.GetTitledFirstName]ß! usurpar√° ßYcondadosß! hasta alcanzar su ßYl√≠mite de dominiosß!†!\n;;;;;;;x
;;;;;;;;;;;;x
##Destabilize##;;;;;;;;;;;;x
CB_NAME_DESTABILIZATION_CHINA;Shatter Realm;D√©membrer le pays;Reich zerschlagen;;Romper reino;;;;;;;x
WAR_NAME_DESTABILIZATION_CHINA;$ORDER$$FIRST_ADJ$ War to Shatter the Realm of $DEFENDER$;$ORDER$Guerre $FIRST_ADJ$ pour d√©membrer le pays de $DEFENDER$;$ORDER$$FIRST_ADJ$ Krieg der Zerschlagung des Reiches von $DEFENDER$;;Guerra $ORDER$$FIRST_ADJ$ para romper el reino de $DEFENDER$;;;;;;;x
destabilization_china_cb_desc;China can, by way of war, shatter realms they consider too big for their own good.;La Chine peut, via la guerre, d√©membrer des pays qu'elle consid√®re trop puissant √† leur go√ªt.;China kann, im Zuge eines Krieges, Reiche, die sie f√ºr zu gro√ü empfinden, zerschlagen.;;China, usando la guerra, destruye reinos que considera demasiado grandes por su propio bien.;;;;;;;x
destabilization_china_success_tt;All held Kingdoms and Empires are destroyed.;Tous les royaumes et empires d√©tenus sont d√©truits.;Alle gehaltenen K√∂nigreiche und Reiche werden zerst√∂rt.;;Todos los reinos e imperios pose√≠dos son destruidos.;;;;;;;x
;;;;;;;;;;;;x
##Remove Pretender##;;;;;;;;;;;;x
CB_NAME_DISMANTLE_PRETENDER_CHINA;Dismantle Pretender;D√©manteler le pr√©tendant;Anw√§rter zerschlagen;;Eliminar pretendiente;;;;;;;x
WAR_NAME_DISMANTLE_PRETENDER_CHINA;The $ORDER$[offmap_china.GetFullName] War to Dismantle the Pretender [Recipient.PrimaryTitle.GetFullName];$ORDER$Guerre de l'[offmap_china.GetFullName] pour d√©manteler le pr√©tendu [Recipient.PrimaryTitle.GetFullName];$ORDER$[offmap_china.GetFullName]er Krieg zur Zerschlagung des Anw√§rters[Recipient.PrimaryTitle.GetFullName];;La $ORDER$ guerra de [offmap_china.GetFullName] para eliminar a [Recipient.PrimaryTitle.GetFullName], el pretendiente.;;;;;;;x
dismantle_pretender_china_cb_desc;China will stop at nothing to show the pretenders that they are the one and only Empire of China.;La Chine ne reculera devant rien pour prouver aux pr√©tendants qu'elle est le seul Empire de Chine.;China wird vor nichts zur√ºckschrecken, um den Anw√§rtern zu zeigen, wer das einzig wahre Chinesische Reich ist.;;China no se detendr√° ante nada para demostrar a los pretendientes que solo hay un Imperio de China.;;;;;;;x
dismantle_pretender_china_success_tt;[This.GetTitledName] will have [This.GetHerHis] Empire dismantled by [offmap_china.Ruler.GetMediumChineseEmperorName], the true Son of Heaven.;[This.Get_Le_TitledName] aura son Empire d√©mantel√© par [offmap_china.Ruler.GetMediumChineseEmperorName], le vrai Fils du Ciel.;Das Reich von [This.GetTitledName] wird durch [offmap_china.Ruler.GetMediumChineseEmperorName] aufgel√∂st, dem einzig wahren Sohn des Himmels.;;[This.GetTitledName] ver√° su imperio deshecho por [offmap_china.Ruler.GetMediumChineseEmperorName], el aut√©ntico Hijo del Cielo.;;;;;;;x
;;;;;;;;;;;;x
##Open China###;;;;;;;;;;;;x
CB_NAME_FORCE_OPEN_CHINA;Force Open [offmap_china.GetShortName];Imposer la [offmap_china.GetShortName] ouverte;Zwangs√∂ffnung von [offmap_china.GetShortName];;Obligar a la apertura de [offmap_china.GetShortName];;;;;;;x
WAR_NAME_FORCE_OPEN_CHINA;The $ORDER$$FIRST_ADJ$ War to Force Open the [offmap_china.GetFullName];$ORDER$Guerre $FIRST_ADJ$ pour imposer l'ouverture √† l'[offmap_china.GetFullName];$ORDER$$FIRST_ADJ$er Krieg f√ºr die Zwangs√∂ffnung vom [offmap_china.GetFullName];;La $ORDER$ guerra $FIRST_ADJ$ para abrir el [offmap_china.GetFullName];;;;;;;x
force_open_china_cb_desc;[offmap_china.GetShortName] has closed its borders and halted trade on the Silk Road. This is unacceptable - the trade must flow!;La [offmap_china.GetShortName] a ferm√© ses fronti√®res et stopp√© le commerce sur la Route de la Soie. C'est inacceptable, les √©changes doivent reprendre†!;[offmap_china.GetShortName] hat seine Grenzen geschlossen und den Handel auf der Seidenstra√üe gestoppt. Das ist inakzeptabel. Der Handel muss flie√üen!;;[offmap_china.GetShortName] ha cerrado sus fronteras y detenido el comercio de la Ruta de la Seda. Esto es inaceptable, °el comercio debe fluir!;;;;;;;x
;;;;;;;;;;;;x
##Invasion##;;;;;;;;;;;;x
CB_NAME_INVASION_OF_CHINA;Invasion of [offmap_china.GetShortName];Invasion de la [offmap_china.GetShortName];Invasion von [offmap_china.GetShortName];;Invasi√≥n de ßY[offmap_china.GetShortName]ß!;;;;;;;x
invasion_of_china_cb_desc;The [offmap_china.GetFullName] has been a thorn in our side long enough - no more!;L'[offmap_china.GetFullName] est un probl√®me depuis trop longtemps†!;[offmap_china.GetFullName] war uns zu lange ein Dorn im Auge!;;El [offmap_china.GetFullName] hab√≠a sido un incordio durante mucho tiempo, °pero se acab√≥!;;;;;;;x
china_invade_dragon_throne_modifiers_tt;All of your current ßY[offmap_china.GetCurrency]ß! and ßYmodifiersß! from ßY[offmap_china.GetShortName]ß! will be ßRremovedß!.;Vous ßRperdrezß! votre ßY[offmap_china.GetCurrency]ß! en entier et les ßYmodificateursß! de la ßY[offmap_china.GetShortName]ß!;Alle Eurer momentanen ßY[offmap_china.GetCurrency]ß! und ßYModifikatorenß! von ßY[offmap_china.GetShortName]ß! werden ßRentferntß!.;;Se te retiran todos tus ßY[offmap_china.GetCurrency]ß! y ßYmodificadoresß! de ßY[offmap_china.GetShortName]ß!.;;;;;;;x
invasion_of_china_success_tt;Your [invasion_of_china_claimant.GetRootRelation], ßY[invasion_of_china_claimant.GetBestName]ß!, will become the new ßY[invasion_of_china_claimant.GetEmperorEmpress] of Chinaß!. Any of their immediate family, who are not landed or the primary heir to a title, will join them in the Middle Kingdom.\nAny land held by the Western Protectorate will be transfered to you.;Votre [invasion_of_china_claimant.GetRootRelation], [invasion_of_china_claimant.Get_only_le_Title]ßY[invasion_of_china_claimant.GetBestName]ß!, deviendra [invasion_of_china_claimant.GetLeLa] nouve[invasion_of_china_claimant.GetLLle] ßY[invasion_of_china_claimant.GetEmperorEmpress] de Chineß!. Tout membre de sa famille qui n'a pas de terres et qui n'est pas h√©ritier principal d'un titre, [invasion_of_china_claimant.GetLeLa] rejoindra dans l'Empire du Milieu.\nToute terre d√©tenue par le Protectorat des R√©gions de l'Ouest vous sera transf√©r√©e.;[invasion_of_china_claimant.GetEuerEure] [invasion_of_china_claimant.GetRootRelation], ßY[invasion_of_china_claimant.GetBestName]ß!, wird [invasion_of_china_claimant.Getderdie] neue ßY[invasion_of_china_claimant.GetEmperorEmpress] von Chinaß! werden. Jeder der unmittelbaren Familie, die kein Besitz hat oder prim√§rer Erbe eines Titels ist, wird ins Mittlere K√∂nigreich beordert werden.\nAlles Land, das vom westlichen Protektorat gehalten wird, wird an Euch √ºbergeben.;;Tu [invasion_of_china_claimant.GetRootRelation], ßY[invasion_of_china_claimant.GetBestName]ß!, se convertir√° en ßY[invasion_of_china_claimant.GetEmperorEmpress] de Chinaß!. Todos sus familiares sin tierras o herederos primarios ir√°n a su lado en el Reino Central.\nSe te transferir√°n todas las tierras pose√≠das en el protectorado occidental.;;;;;;;x
;;;;;;;;;;;;x
###Shattered World###;;;;;;;;;;;;x
;;;;;;;;;;;;x
##County##;;;;;;;;;;;;x
CB_NAME_SHATTERED_COUNTY_CONQUEST;Consolidation of [Title.GetBaseName];Int√©gration de [Title.GetBaseName];Konsolidierung von [Title.GetBaseName];;Integraci√≥n de [Title.GetBaseName];;;;;;;x
WAR_NAME_SHATTERED_COUNTY_CONQUEST;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Consolidation of $OTHER_TITLE$;$ORDER$Int√©gration de $OTHER_TITLE$ par $FIRST$ contre $SECOND$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$e Konsolidierung von $OTHER_TITLE$;;$ORDER$ integraci√≥n $FIRST_ADJ$-$SECOND_ADJ$ de $OTHER_TITLE$;;;;;;;x
shattered_world_county_conquest_desc;As this is a Shattered World you can choose to outright conquer any Counties that either border your realm or is no more than one sea zone away. [GetShatteredInfo] [GetShatteredJadeInfo];Puisque c'est un ßYmonde boulevers√©ß!, vous pouvez choisir de conqu√©rir n'importe quel comt√© qui soit frontalier √† votre pays ou √† une zone maritime de distance. [GetShatteredInfo] [GetShatteredJadeInfo];Da es sich hierbei um eine zerschmetterte Welt handelt, k√∂nnt Ihr einfach alle Grafschaften erobern, die entweder an Euer Reich grenzen oder nicht mehr als eine Seezone entfernt sind. [GetShatteredInfo] [GetShatteredJadeInfo];;Como es un Mundo en a√±icos, puedes elegir conquistar directamente todos los condados fronterizos con tu reino o a no m√°s de una zona marina de distancia. [GetShatteredInfo] [GetShatteredJadeInfo];;;;;;;x
;;;;;;;;;;;;x
##Conqueror##;;;;;;;;;;;;x
shattered_invasion;As you are a Great Conqueror, nothing can stand in the way of you claiming your destiny!;Puisque vous √™tes un grand conqu√©rant, rien ne peut entraver votre destin√©e†!;Da Ihr ein Gro√üer Eroberer seid, steht Eurem Schicksal nichts im Weg!;;Eres un Gran conquistador, °nada se interpondr√° en el camino de reclamar tu destino!;;;;;;;x
;;;;;;;;;;;;x
###Tributary/No title gain###;;;;;;;;;;;;x
;;;;;;;;;;;;x
##Flower War##;;;;;;;;;;;;x
flower_war_cb;Flower War;Guerre fleurie;Blumenkrieg;;Guerra florida;;;;;;;x
CB_NAME_FLOWER_WAR;Flower War;Guerre fleurie;Blumenkrieg;;Guerra florida;;;;;;;x
WAR_NAME_FLOWER_WAR;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Flower War;$ORDER$Guerre fleurie $FIRST_ADJ$-$SECOND_ADJ$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$er Blumenkrieg;;$ORDER$Guerra florida $FIRST_ADJ$-$SECOND_ADJ$;;;;;;;x
flower_war_cb_desc;To prove our eternal devotion to the gods we can wage war not for land, but to conquer worthy offerings for our altars.;Pour prouver notre d√©votion √©ternelle aux dieux, nous pouvons faire la guerre non pour la terre, mais pour obtenir des offrandes dignes pour nos autels.;Um den G√∂ttern unsere ewige Hingabe zu beweisen, k√∂nnen wir Kriege nicht nur f√ºr Landgewinne f√ºhren, sondern auch w√ºrdige Opfer f√ºr unsere Altare finden.;;Para demostrar nuestra devoci√≥n a los dioses, podemos iniciar una guerra no por tierras, sino para conquistar ofrendas dignas para nuestros altares.;;;;;;;x
flower_war_cb_tooltip;All captured enemy troops will be sacrificed to the gods upon victory, leaving [This.GetTitledFirstName]'s lands undefended for several years.;Toutes les troupes ennemies captur√©es seront sacrifi√©es aux dieux lors de la victoire, laissant les terres [This.Get_du_TitledFirstName] non d√©fendues pendant plusieurs ann√©es.;Alle gefangenen gegnerischen Truppen werden nach dem Sieg den G√∂ttern geopfert, wodurch die L√§ndereien von [This.GetTitledFirstName] f√ºhr mehrere Jahre unverteidigt bleiben.;;Todas las tropas enemigas capturadas ser√°n sacrificadas a los dioses por la victoria, dejando las tierras de [This.GetTitledFirstName] indefensas durante muchos a√±os.;;;;;;;x
won_flower_war;Won Flower Wars;Guerres fleuries gagn√©es;Gewann Blumenkrieg;;Gan√≥ Guerras floridas;;;;;;;x
lost_flower_war;Lost Flower Wars;Guerres fleuries perdues;Verlor Blumenkrieg;;Perdi√≥ Guerras floridas;;;;;;;x
;;;;;;;;;;;;x
##Hostages##;;;;;;;;;;;;x
