#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
EVTOPTA8410;Let it be know to them;Je le leur fais savoir.;Das sollen sie auch erfahren;;¡Que ellos lo sepan!;;;;;;;x
EVTDESC8415;I am bitterly disappointed to see that you still choose to ignore my call for a crusade.;Je vous exprime ma déception de voir que vous avez choisi d'ignorer mon appel à la croisade.;Ich bin bitter enttäuscht, dass Ihr meinen Kreuzzugsaufruf noch immer wissentlich ignoriert.;;Me decepciona amargamente que sigas ignorando mi llamamiento a la cruzada.;;;;;;;x
EVTOPTA8415;Then so be it;Soit.;Nun, so sei es;;Entonces que así sea;;;;;;;x
EVTDESC8420;I am shocked to see that my liege, [Root.Liege.GetTitledName] has not yet answered the Pope's call for a crusade.;C'est un choc pour moi de constater que m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledName], n'a pas encore répondu à l'appel à la croisade du Pape.;Ich bin schockiert, dass mein Lehnsherr, [Root.Liege.GetTitledName], noch nicht auf den Kreuzzugsaufruf des Papstes geantwortet hat.;;Me sorprende que mi señor, [Root.Liege.GetTitledName] no haya respondido aún al llamamiento del Papa para una cruzada.;;;;;;;x
EVTOPTA8420;Send [Root.Liege.GetHerHim] a reminder immediately;Je lui envoie immédiatement un rappel.;[Root.Liege.GetIhmIhr] augenblicklich eine Erinnerung schicken;;Envíale un recordatorio de inmediato;;;;;;;x
EVTOPTB8420;There is nothing I can do about it;Je n'y peux rien.;Dann gibt es nichts, was ich daran ändern kann;;No hay nada que pueda hacer al respecto;;;;;;;x
EVTDESC8425;My liege,\nI am concerned that you have not yet heeded the Pope's call to arms against the infidels. I pray that you plan to put on the cross in the near future.\n\nYour loyal subject, \n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJe me permets de vous rappeler que vous n'avez pas encore répondu à l'appel à combattre les infidèles lancé par le Pape. J'espère vous voir prendre les armes dans un avenir proche.\n\nVotre fidèle sujet, \n[From.GetTitledName];Mein Lehnsherr,\nEs beunruhigt mich, dass Ihr dem päpstlichen Ruf zu den Waffen gegen die Ungläubigen noch nicht gefolgt seid. Ich bete dafür, dass Ihr in naher Zukunft das Kreuz zu erheben beabsichtigt.\n\nEuer ergebener Untertan, \n[From.GetTitledName];;Mi señor,\nme preocupa que no hayas atendido aún el llamamiento a las armas contra los infieles del Papa. Rezo para que pronto vistas la cruz.\n\nTu leal súbdito, \n[From.GetTitledName];;;;;;;x
EVTOPTA8425;I will not be told what to do by a vassal!;Ce n'est pas un vassal qui va me dicter ma conduite !;Von einem Vasallen lasse ich mir nicht sagen, was ich zu tun habe!;;¡Ningún vasallo me dirá qué debo hacer!;;;;;;;x
EVTOPTB8425;I promise that I shall be on my way within a month;Je promets de me mettre en route d'ici un mois.;Ich verspreche, innerhalb eines Monats auf dem Weg zu sein;;Prometo estar en camino en un mes;;;;;;;x
EVTDESC8430;It seems my liege, [Root.Liege.GetTitledName] has decided not to join the crusade despite his promise to do so. I am very disappointed.;En dépit de sa promesse, m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledName], semble avoir décidé de ne pas participer à la croisade. Quelle déception !;Anscheinend hat sich mein Lehnsherr, [Root.Liege.GetTitledName], trotz seines Versprechens gegen eine Teilnahme am Kreuzzug entschieden. Ach, ich bin so enttäuscht.;;Mi señor [Root.Liege.GetTitledName] ha decidido no unirse a la cruzada a pesar de su promesa de hacerlo. Siento gran decepción.;;;;;;;x
EVTOPTA8430;Let it be know to [Root.Liege.GetHerHim];Je le lui fais savoir.;[Root.Liege.GetSheHeCap] soll es erfahren;;Que lo sepa;;;;;;;x
EVTDESC8435;My liege,\nI am most disappointed to see that you have decided not to participate in the ongoing crusade.\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJe suis très déçu[Root.Get_E] de voir que vous avez décidé de ne pas participer à la prochaine croisade.\n\nSigné,\n[From.GetTitledName];Mein Lehnsherr,\nIch bin von Eurem Entschluss gegen eine Teilnahme am laufenden Kreuzzug äußerst enttäuscht.\n\nGezeichnet,\n[From.GetTitledName];;Mi señor,\nestoy muy decepcionado de ver que has decidido no participar en la cruzada en curso.\n\nFirmado,\n[From.GetTitledName];;;;;;;x
EVTOPTA8435;How dare [From.GetSheHe] question my decision?;Comment ose-t-[From.GetIlElle] remettre ma décision en question ?;Wie kann [From.GetSheHe] es wagen, meine Entscheidung anzuzweifeln?;;¿Cómo osa [From.GetSheHe] cuestionar mi decisión?;;;;;;;x
EVTDESC8440;The Pope has finally called a crusade against the infidels and many of us are eager to fight. But my liege, [Root.Liege.GetTitledName] has not put on the cross yet.;Le Pape a enfin appelé à lancer une croisade contre les infidèles et nous sommes nombreux à être impatients de combattre. Mais m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledName], n'a pas encore pris les armes.;Der Papst hat endlich zu einem Kreuzzug gegen die Ungläubigen aufgerufen, und viele von uns brennen auf den Kampf. Mein Lehnsherr aber, [Root.Liege.GetTitledName], hat das Kreuz noch nicht erhoben.;;El Papa ha convocado finalmente a una cruzada contra los infieles y muchos ansiamos luchar. Pero mi señor [Root.Liege.GetTitledName] no viste aún la cruz.;;;;;;;x
EVTOPTA8440;Send [Root.Liege.GetHerHim] a reminder immediately;Je lui envoie immédiatement un rappel.;[Root.Liege.GetIhmIhr] augenblicklich eine Erinnerung schicken;;Envíale un recordatorio de inmediato;;;;;;;x
EVTOPTB8440;I trust [Root.Liege.GetHerHis] decision;Je m'en remets à sa décision.;[Root.Liege.GetHerHisCap]e Entscheidung ist mir Gesetz;;Confío en su decisión;;;;;;;x
EVTDESC8445;My liege,\nMany of us are eager to join the crusade and fight for the cause of right. So it is with concern I notice that you have yet to answer the call to arms. I assume that you plan to swear the oath in the near future.\n\nYour loyal subject, \n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nNous sommes nombreux à être impatients de rejoindre la croisade et de combattre pour la gloire de Dieu. C'est donc avec inquiétude que je constate que vous n'avez pas encore répondu à l'appel du Pape. Je suppose que vous comptez prendre les armes prochainement.\n\nVotre loyal sujet, \n[From.GetTitledName];Mein Lehnsherr,\nViele von uns brennen darauf, sich dem Kreuzzug anzuschließen und für den Ruhm Gottes zu kämpfen. Aus diesem Grund beunruhigt es mich, dass Ihr den päpstlichen Ruf zu den Waffen noch nicht beantwortet habt. Ich gehe davon aus, dass Ihr in naher Zukunft das Kreuz zu erheben beabsichtigt.\n\nEuer ergebener Untertan, \n[From.GetTitledName];;Mi señor,\nMuchos ansiamos unirnos a la cruzada y luchar por la gloria de Dios. Por ello me preocupa que no hayas atendido aún la llamada a las armas del Papa. Asumo que planeas vestir pronto la cruz.\n\nTu leal súbdito, \n[From.GetTitledName];;;;;;;x
EVTOPTA8445;I will not be told what to do by a vassal!;Ce n'est pas un vassal qui va me dicter ma conduite !;Von einem Vasallen lasse ich mir nicht sagen, was ich zu tun habe!;;¡Ningún vasallo me dirá qué debo hacer!;;;;;;;x
EVTOPTB8445;I promise that I shall be on my way within a month;Je promets de me mettre en route d'ici un mois.;Ich verspreche, innerhalb eines Monats auf dem Weg zu sein;;Prometo estar en camino en un mes;;;;;;;x
EVTDESC8450;It seems my liege, [Root.Liege.GetTitledName] has decided not to join the crusade despite his promise to do so. I am very disappointed.;En dépit de sa promesse, m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledName], semble avoir décidé de ne pas participer à la croisade. Je suis très déçu[Root.Get_E].;Anscheinend hat sich mein Lehnsherr, [Root.Liege.GetTitledName], trotz seines Versprechens gegen eine Teilnahme am Kreuzzug entschieden. Ach, ich bin so enttäuscht.;;Mi señor [Root.Liege.GetTitledName] ha decidido no unirse a la cruzada a pesar de su promesa de hacerlo. Siento gran decepción.;;;;;;;x
EVTOPTA8450;Let it be known to [Root.Liege.GetHerHim];Je le lui fais savoir.;[Root.Liege.GetSheHeCap] soll es erfahren;;Que lo sepa;;;;;;;x
EVTDESC8455;My liege,\nI am most disappointed to see that you have decided not to participate in the ongoing crusade.\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJe vous exprime ma déception de voir que vous avez décidé de ne pas participer à la prochaine croisade.\n\nSigné,\n[From.GetTitledName];Mein Lehnsherr,\nIch bin von Eurem Entschluss gegen eine Teilnahme am laufenden Kreuzzug äußerst enttäuscht.\n\nGezeichnet,\n[From.GetTitledName];;Mi señor,\nestoy muy decepcionado de ver que has decidido no participar en la cruzada en curso.\n\nFirmado,\n[From.GetTitledName];;;;;;;x
EVTOPTA8455;How dare [From.GetSheHe] question my decision?;Comment ose-t-[From.GetIlElle] remettre ma décision en question ?;Wie kann [From.GetSheHe] es wagen, meine Entscheidung anzuzweifeln?;;¿Cómo osa [From.GetSheHe] cuestionar mi decisión?;;;;;;;x
EVTDESC8900;Pagans have crossed the border and raided the county of [Root.GetName]!;Les païens ont franchi la frontière et attaqué le comté de [Root.GetName] !;Heiden haben die Grenze überquert und die Provinz [Root.GetName] überfallen!;;¡Los paganos han cruzado la frontera y han asaltado la provincia de [Root.GetName]!;;;;;;;x
EVTOPTA8900;Damn these pagans!;Maudits païens !;Diese verdammten Heiden!;;¡Malditos paganos!;;;;;;;x
EVTDESC8905;Encouraged by their successful border raiding, pagans have pushed further on and ravaged the county of [Root.GetName]!;Encouragés par leurs récentes attaques à la frontière, les païens ont poursuivi leur avancée et ravagé le comté de [Root.GetName] !;Durch ihren erfolgreichen Grenzüberfall ermutigt, sind die Heiden weiter vorgedrungen und haben die Provinz [Root.GetName] verwüstet!;;¡Animados por su exitoso ataque fronterizo los paganos han seguido avanzando y han asolado la provincia de [Root.GetName]!;;;;;;;x
EVTOPTA8905;Have mercy on us...;Que Dieu ait pitié de nous...;Gott sei uns gnädig ...;;Dios se apiade de nosotros...;;;;;;;x
EVTDESC63010;I have hatched a brilliant scheme to get rid of my hated rival!;J'ai échafaudé un plan brillant pour me débarrasser de mon ennemi juré !;Ich habe einen brillanten Plan ausgebrütet, um meinen verhassten Rivalen loszuwerden!;;¡He concebido un brillante plan para deshacerme de mi odiado rival!;;;;;;;x
EVTOPTA63010;Present my 'evidence' to my liege;Je présente la 'preuve' à m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige.;Die "Beweise" meinem Lehnsherrn vorlegen;;Presenta mi 'prueba' a mi señor;;;;;;;x
EVTOPTB63010;On second thought, it's a bad idea...;Tout bien réfléchi, c'est une mauvaise idée...;Vielleicht ist das doch keine so gute Idee ...;;Pensándolo mejor es una mala idea...;;;;;;;x
EVTTOOLTIP63011;A letter is sent to [This.GetTitledFirstName];Une lettre est envoyée [This.Get_au_TitledFirstName].;Ein Brief wird an [This.GetTitledFirstName] gesendet;;Se envía una carta a [This.GetTitledFirstName];;;;;;;x
EVTTOOLTIP63018;My enemy, [This.GetTitledName], is tipped off;Mon ennemi[This.Get_E], [This.Get_le_TitledName], est prévenu[This.Get_E].;Mein Feind, [This.GetTitledName], wurde gewarnt;;Mi enemigo [This.GetTitledName] está sobre aviso;;;;;;;x
EVTDESC63011;My liege! It pains me to say, but there is a traitor in the realm. This rotten egg is plotting your downfall. I enclose the damning evidence with this letter.\n\nYour loyal servant, [From.GetTitledFirstName];M[Root.GetOnA][Root.GetLordLady],\n J'ai le regret de vous annoncer que le pays abrite un traître. Cet oeuf pourri complote pour provoquer votre chute, comme en témoigne la preuve que je joins à cette lettre.\n\nVotre fidèle [From.GetTitledFirstName];Mein Lehnsherr!\nEs schmerzt mich, Euch dies zu berichten, aber in Eurem Reich gibt es einen Verräter. Dieses faule Ei führt eine Verschwörung zu Eurem Sturz. Ich füge die erdrückenden Beweise diesem Schreiben bei.\n\nEuer ergebener Diener, [From.GetTitledFirstName];;¡Mi señor! Me duele decirlo, pero hay un traidor en el reino. Ese canalla planea tu caída. Adjunto la prueba a esta carta.\n\nTu leal servidor, [From.GetTitledFirstName];;;;;;;x
EVTOPTA63011;Marshal! Fetch me the traitor!;Maréchal ! Ramenez-moi ce traître !;Marschall! Führt mit den Verräter vor!;;¡Alguacil! ¡Tráeme al traidor!;;;;;;;x
EVTOPTB63011;Evidence? This is nonsense!;Une preuve ? C'est insensé !;Beweise? Dies ist Unsinn!;;¿Prueba? ¡Esto es una tontería!;;;;;;;x
EVTOPTD63011;I think [From.GetTitledFirstName] is the real traitor;Je crois que le véritable traître n'est autre que [From.Get_le_TitledFirstName].;Ich denke, [From.GetTitledFirstName] ist der wahre Verräter;;Creo que [From.GetTitledFirstName] es el verdadero traidor;;;;;;;x
EVTTOOLTIP63017;Throw [This.GetTitledFirstName] in the dungeon for falsifying evidence;Je fais mettre [This.Get_le_TitledFirstName] au cachot pour falsification de preuve.;§Y[This.GetTitledFirstName]§! wegen Beweisfälschung in den Kerker werfen;;Mete a [This.GetTitledFirstName] en la mazmorra por falsificar pruebas;;;;;;;x
EVTDESC63012;At the false charges of the accursed [FromFrom.GetTitledName], my liege has seen fit to imprison me!;Les fausses accusations de c[FromFrom.GetEEtte] maudit[FromFrom.Get_E] [FromFrom.GetTitledName] ont convaincu m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige de m'emprisonner !;Aufgrund der falschen Anklagen gegen den beschuldigten [FromFrom.GetTitledName] hat mich mein Lehnsherr zu Kerkerhaft verurteilt!;;¡Mi señor ha dado crédito a la calumnia del maldito [FromFrom.GetTitledName] y me ha encerrado!;;;;;;;x
EVTOPTA63012;Curse [FromFrom.GetPossPronoun] name!;Maudit soit son nom !;[FromFrom.GetHerHisCap] Name sei verflucht!;;¡Maldito sea su nombre!;;;;;;;x
EVTDESC63014;Dear [Root.GetFirstName]! I'm afraid your allegations do not hold up. I can take no action against your so called traitor.\n\n[From.GetTitledFirstName];Ch[Root.GetErEre] [Root.GetFirstName], je crains que vos allégations ne tiennent pas. Je ne peux rien intenter contre ce prétendu traître.\n\n[From.GetTitledFirstName];Geehrter [Root.GetFirstName]! Ich fürchte, Eure Anschuldigungen haben keinen Bestand. Ich kann gegen Euren sogenannten Verräter nicht tätig werden.\n\n[From.GetTitledFirstName];;¡Querido [Root.GetFirstName]! Me temo que tus alegaciones no se sostienen. No puedo emprender acciones contra aquel a quien llamas traidor.\n\n[From.GetTitledFirstName];;;;;;;x
EVTOPTA63014;Bah, it was a good scheme!;Bah, c'était un bon plan !;Pfft, es war ein guter Plan!;;¡Bah, era un buen plan!;;;;;;;x
EVTDESC63015;My loyal vassal! I recently received some disturbing allegations against you from [FromFrom.GetTitledName]. I do not believe them, but you should know that [From.GetSubjectPronoun] is no friend of yours.\n\n[From.GetTitledFirstName];M[Root.GetOnA] fidèle vassal[Root.Get_E],\n[FromFrom.GetTitledName] porte de graves accusations contre vous. Nous n'y accordons aucun crédit, mais sachez qu'[FromFrom.GetIlElle] n'est pas des vôtres.\n\n[From.GetTitledFirstName];Mein loyaler Vasall! Kürzlich trug mir [FromFrom.GetTitledName] einige beunruhigende Anschuldigungen gegen Euch vor. Ich schenke ihnen zwar keinen Glauben, aber Ihr solltet wissen, dass Euch [From.GetSubjectPronoun] nicht wohlgesinnt ist.\n\n[From.GetTitledFirstName];;¡Mi leal vasallo! He recibido recientemente perturbadoras acusaciones contra ti de [FromFrom.GetTitledName]. No las creo, pero deberías saber que no es uno de tus amigos.\n\n[From.GetTitledFirstName];;;;;;;x
EVTOPTA63015;The utter bastard!;Quelle canaille !;Dieser räudige Bastard!;;¡Maldito bastardo!;;;;;;;x
EVTTOOLTIP63016;Let [FromFrom.GetTitledFirstName] know what I think of this;J'informe [FromFrom.Get_le_TitledFirstName] de ce que j'en pense.;[FromFrom.GetTitledFirstName] soll erfahren, was ich davon halte;;Haz que [FromFrom.GetTitledFirstName] sepa qué piensas de eso;;;;;;;x
EVTDESC63016;To the dishonorable [Root.GetTitledFirstName]! Know that I am aware of your schemes, and so is [This.Liege.GetTitledFirstName]. [From.Religion.GetRandomGodName] be my witness, you will not succeed.;À l'attention de l'indigne [Root.GetTitledFirstName]. Sachez que je suis au courant de vos manigances, de même que [This.Liege.Get_le_TitledFirstName]. Que [From.Religion.GetRandomGodName] en soit témoin, vous ne réussirez pas !;An [Root.Getdendie] unehrenhafte[Root.GetnMale] [Root.GetTitledFirstName]! Wisset, dass [This.Liege.GetTitledFirstName] und ich Eurer Ränke gewahr sind. [From.Religion.GetRandomGodName] sei mein Zeuge: Ihr werdet damit keinen Erfolg haben.;;¡Al ignominioso [Root.GetTitledFirstName]! Sabe que estoy al tanto de tus planes, al igual que [This.Liege.GetTitledFirstName]. A [From.Religion.GetRandomGodName] pongo por testigo de que no triunfarás.;;;;;;;x
EVTOPTA63016;We shall see about that;C'est ce qu'on verra.;Das werden wir noch sehen;;Eso lo veremos;;;;;;;x
EVTDESC63017;Disaster! [From.GetTitledFirstName] has thrown me in the dungeon for my 'false' allegations.;Catastrophe ! [From.Get_Le_TitledFirstName] m'a fait mettre au cachot à cause des 'fausses' accusations que j'ai proférées.;Eine Katastrophe! [From.GetTitledFirstName] hat mich für meine "falschen" Anschuldigungen in den Kerker geworfen.;;¡Qué desastre! [From.GetTitledFirstName] me ha encerrado por mis 'falsas' acusaciones.;;;;;;;x
EVTOPTA63017;I will get out of here...;Je sortirai d'ici...;Ich komm schon noch hier raus ...;;Saldré de aquí...;;;;;;;x
EVTDESC63018;A loyal friend at the household of [From.GetTitledName] told me that [From.GetSubjectPronoun] is about to present [Root.Liege.GetTitledFirstName] with false evidence of my treason!;Selon une personne loyale à la famille, [From.Get_le_TitledName] serait sur le point de remettre de fausses preuves de ma trahison [Root.Liege.Get_au_TitledFirstName] !;Ein ergebener Freund des Haushalts von [From.GetTitledName] hat mir berichtet, dass [From.GetSubjectPronoun] kurz davor steht, [Root.Liege.GetTitledFirstName] falsche Beweise für meinen angeblichen Verrat vorzulegen!;;¡Un fiel amigo de la casa de [From.GetTitledName] me dijo que [From.GetSubjectPronoun] está a punto de presentar a [Root.Liege.GetTitledFirstName] pruebas falsas de mi traición!;;;;;;;x
EVTOPTA63018;Plead my innocence!;Je plaide mon innocence !;Meine Unschuld beteuern!;;¡Defiende mi inocencia!;;;;;;;x
EVTTOOLTIP63019;A fast courier is dispatched to my liege;Un messager est rapidement envoyé chez m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige.;Ein Eilkurier wird zu meinem Lehnsherrn geschickt;;Mi señor recibe un veloz mensajero;;;;;;;x
EVTDESC63019;My liege! Very soon, the scheming [FromFrom.GetTitledName] will make accusations against me. Do not believe a word of it! [FromFrom.GetSubjectPronounCap] hates me and lacks all honor and decency.\n\nYour faithful vassal, [From.GetTitledFirstName];M[Root.GetOnA][Root.GetLordLady],\n[FromFrom.GetTitledName] s'apprête à porter des accusations contre moi. N'en croyez pas un seul mot ! La haine qu'[From.GetIlElle] me voue lui a fait perdre tout sens de l'honneur et de la décence.\n\nVotre fidèle vassal[From.Get_E], [From.Get_le_TitledFirstName];Mein Lehnsherr! Schon sehr bald wird der trügerische [FromFrom.GetTitledName] Anschuldigungen gegen mich vorbringen. Glaubt davon kein Wort! [FromFrom.GetSubjectPronounCap] hasst mich und ist bar jeglicher Ehre und Anständigkeit.\n\nEuer treuer Vasall, [From.GetTitledFirstName];;¡Mi señor! Muy pronto, el maquinador [FromFrom.GetTitledName] presentará acusaciones contra mí. ¡No creas ni una palabra! Me odia y carece de honor y decencia.\n\nTu leal vasallo, [From.GetTitledFirstName];;;;;;;x
EVTOPTA63019;Interesting...;Intéressant...;Interessant ...;;Interesante...;;;;;;;x
EVTDESC63020;My loyal vassal! You were right. [FromFrom.GetTitledName] did accuse you of treason, but I dismissed [FromFrom.GetPossPronoun] so called evidence. Rest easy my friend.\n\n[From.GetTitledFirstName];Notre loyal vassal, vous aviez raison. [FromFrom.Get_Le_TitledName] vous accuse de trahison, mais nous n'accordons aucun crédit à sa prétendue preuve. Soyez tranquille.\n\n[From.GetTitledFirstName];Mein treuer Vasall! Ihr hattet Recht. [FromFrom.GetTitledName] beschuldigte Euch tatsächlich des Verrats, aber ich lehnte [FromFrom.GetPossPronoun]e sogenannte Beweise ab. Beruhigt Euch, mein Freund.\n\n[From.GetTitledFirstName];;¡Mi leal vasallo! Tenías razón. [FromFrom.GetTitledName] te acusó de traición, pero desestimé la supuesta prueba. Quédate tranquilo, amigo.\n\n[From.GetTitledFirstName];;;;;;;x
EVTDESC63030;The maintenance cost of the levies I sent my liege are ruinous! Perhaps I should ask for some gold in return for my dutiful service...;L'entretien des troupes que j'ai envoyées à m[This.Liege.GetOnA] [This.Liege.GetLordLady] lige me ruine ! Je devrais peut-être lui réclamer de l'or en échange de mes dévoués services...;Die Unterhaltskosten für die Aufgebote, die ich zu meinem Lehnsherrn schickte, sind ruinös! Vielleicht sollte ich als Gegenleistung für mein Pflichtbewusstheit etwas Gold verlangen ...;;¡El coste de mantenimiento de las levas que envié a mi señor me arruina! Quizá debería pedirle oro a cambio de mi leal servicio...;;;;;;;x
EVTOPTA63030;Ask for recompense;Je demande une récompense.;Um Kompensation bitten;;Pide una recompensa;;;;;;;x
EVTOPTB63030;No, I will get by;Non, je vais me débrouiller.;Nein, ich komme schon klar;;No, me las arreglaré;;;;;;;x
EVTTOOLTIP63031;Dispatch my request to [This.Liege.GetTitledFirstName];J'envoie ma requête [This.Liege.Get_au_TitledFirstName].;[This.Liege.GetTitledFirstName] meine Bitte schicken;;Envía mi petición a [This.Liege.GetTitledFirstName];;;;;;;x
EVTDESC63031;My liege, I am deeply hesitant to ask, but my coffers are running dry from the upkeep of the levies you have raised from my demesne. Any recompense for the costs of my liege's wars would be a great comfort.\n\nYour loyal [From.GetTitledFirstName];M[Root.GetOnA][Root.GetLordLady],\nJ'hésite à vous demander cela, mais les frais d'entretien des troupes que vous avez levées dans mon domaine ont vidé mes coffres. Un dédommagement de votre part serait le bienvenu.\n\nVotre fidèle [From.GetTitledFirstName];Mein Lehnsherr! Ich bitte Euch gar zögerlich, aber meine Schatzkammer lehrt sich aufgrund der Unterhaltskosten der von Euch in meiner Domäne ausgehobenen Aufgebote zusehends. Jegliche Kompensation für die Kosten der Kriege meines Lehnsherrn wären mir von großer Hilfe.\n\nUntertänigst, [From.GetTitledFirstName];;Mi señor, me cuesta pedirlo, pero mis arcas se vacían por el mantenimiento de las levas que has realizado en mi heredad. Cualquier compensación por el coste de las guerras de mi señor sería una gran ayuda.\n\nTu leal [From.GetTitledFirstName];;;;;;;x
EVTOPTA63031;30¤ should do it;30¤ devraient faire l'affaire.;30¤ sollten reichen;;Con 30¤ bastará;;;;;;;x
EVTOPTB63031;15¤ is enough;15¤, c'est suffisant.;15¤ ist genug;;15¤ son suficientes;;;;;;;x
EVTOPTC63031;Gold? It's his duty!;De l'argent ? C'est son devoir !;Geld? Es ist seine Pflicht!;;¿Dinero? ¡Es su deber!;;;;;;;x
EVTOPTD63031;Placate [From.GetObjectPronoun] with flattery;Je l'amadoue.;[From.GetObjectPronoun] mit Schmeicheleien beschwichtigen;;Apacíguale con buenas palabras;;;;;;;x
EVTDESC63032;My most valued vassal, your request is reasonable. This gift of 30¤ should help tide you over.\n\n[From.GetTitledFirstName];Mon plus estimé vassal, votre demande est légitime. Ce don de 30¤ devrait vous tirer de l'embarras.\n\n[From.GetTitledFirstName];Höchstgeschätzter Vasall, Eure Bitte ist angemessen. Dieses Geschenk von 30¤ sollte Eure Sorgen beheben.\n\n[From.GetTitledFirstName];;Mi apreciado vasallo, tu petición es razonable. Con 30¤ capearás el temporal.\n\n[From.GetTitledFirstName];;;;;;;x
EVTDESC63033;[Root.GetTitledFirstName], I am under no obligation to give you recompense, but since you are my friend, here is a gift of 15¤.\n\n[From.GetTitledFirstName];[Root.GetTitledFirstName], rien de m'oblige à vous dédommager, mais puisque vous êtes mon ami[Root.Get_E], voici un don de 15¤.\n\n[From.GetTitledFirstName];[Root.GetTitledFirstName], ich bin nicht verpflichtet, Euch zu kompensieren. Da Ihr aber mein Freund seid, schenke ich Euch 15¤.\n\n[From.GetTitledFirstName];;[Root.GetTitledFirstName], no estoy obligado a compensarte, pero como eres amigo mío, ten 15¤.\n\n[From.GetTitledFirstName];;;;;;;x
EVTOPTA63033;Good enough;C'est bien.;Das reicht;;No está mal;;;;;;;x
EVTDESC63034;To the honorable [Root.GetTitledFirstName]. As my bannerman, it is your sworn duty to pay for the upkeep of your levies. Do not trouble me with this again.\n\n[From.GetTitledFirstName];À l'honorable [Root.GetTitledFirstName]. Compte tenu de votre rang, il est de votre devoir de payer les frais d'entretien de vos troupes. Ne m'importunez plus avec cela.\n\n[From.GetTitledFirstName];Ehrenhafter [Root.GetTitledFirstName]! Als mein Bannerträger ist es Eure eidliche Pflicht, für den Unterhalt Eurer Aufgebote aufzukommen. Bitte bemüht mich damit nicht wieder!\n\n[From.GetTitledFirstName];;Al honorable [Root.GetTitledFirstName]. Como vasallo mío es tu deber sufragar el mantenimiento de tus levas. No vuelvas a molestarme con esto.\n\n[From.GetTitledFirstName];;;;;;;x
EVTOPTA63034;I shall be reduced to begging!;Je vais être réduit[Root.Get_E] à mendier !;Ich werde am Bettelstab enden!;;¡Me quedaré en la ruina!;;;;;;;x
EVTDESC63035;honorable [Root.GetTitledFirstName]! Unfortunately, my own coffers yawn empty, but rest assured I will never forget the services you have rendered in these times of strife.\n\n[From.GetTitledFirstName];Honorable [Root.GetTitledFirstName] ! Malheureusement, mes coffres sont vides, mais soyez assuré[Root.Get_E] que je n'oublierai jamais les services que vous m'avez rendus en ces temps de conflit.\n\n[From.GetTitledFirstName];Ehrenhafter [Root.GetTitledFirstName]! Leider herrscht in meiner eigenen Schatzkammer gähnende Leere. Seid Euch aber sicher, dass ich Eure Dienste in diesen Zeiten des Krieges niemals vergessen werde!\n\n[From.GetTitledFirstName];;¡Honorable [Root.GetTitledFirstName]! Por desgracia también mis arcas están vacías, pero te aseguro que nunca olvidaré tus servicios en estos tiempos de lucha.\n\n[From.GetTitledFirstName];;;;;;;x
EVTOPTA63035;I guess I cannot complain;Je suppose que je ne devrais pas me plaindre.;Da kann ich mich wohl nicht beschweren;;Supongo que no puedo quejarme;;;;;;;x
EVTDESC63040;It bothers me that my liege, [This.Liege.GetTitledFirstName], holds a title that should rightfully be mine.;Cela me gêne de savoir que m[This.Liege.GetOnA] [This.Liege.GetLordLady] lige, [This.Liege.Get_le_TitledFirstName], possède un titre qui me revient de droit.;Mich ärgert, dass mein Lehnsherr, [This.Liege.GetTitledFirstName], einen Titel trägt, der rechtmäßig mir gehören sollte.;;Me irrita que mi señor, [This.Liege.GetTitledFirstName], tenga un título que debería ser mío por derecho.;;;;;;;x
EVTOPTA63040;Request the title;Je réclame le titre.;Titel beanspruchen;;Pide el título;;;;;;;x
EVTOPTB63040;Better not annoy [This.Liege.GetObjectPronoun];Mieux vaut ne pas l'importuner.;[This.Liege.GetObjectPronoun] besser nicht verärgern;;Será mejor no molestarle;;;;;;;x
EVTTOOLTIP63041;Present my request to my [This.Liege.GetTitledFirstName];Présenter ma requête à m[This.Liege.GetOnA] [This.Liege.GetTitledFirstName].;[This.Liege.GetTitledFirstName] mein Ersuchen vortragen;;Presenta mi petición a mi [This.Liege.GetTitledFirstName];;;;;;;x
EVTTOOLTIP63043;[This.GetTitledFirstName] is informed of my decision;[This.Get_Le_TitledFirstName] est informé[This.Get_E] de votre décision.;[This.GetTitledFirstName] wird über meine Entscheidung informiert.;;[This.GetTitledFirstName] es informado de mi decisión;;;;;;;x
